Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
65,66.5,2,13,16,24,41,96,3,2,0,0,0,1,1,1,40.0,19.2,16
66,66.5,2,7,16,30,41,96,3,2,0,0,0,1,2,3,40.0,19.2,16
67,66.5,8,17,20,26,33,104,3,2,0,0,0,0,0,0,40.0,20.8,20
68,66.5,1,7,18,36,42,104,3,2,0,0,0,0,0,2,40.0,20.8,18
69,66.5,6,13,20,22,35,96,3,2,0,0,0,1,1,1,40.0,19.2,20
70,66.5,3,19,22,26,34,104,3,2,0,0,0,1,1,1,40.0,20.8,22
71,66.5,5,11,18,24,38,96,3,2,0,0,1,0,1,1,40.0,19.2,18
72,66.5,6,9,14,26,41,96,3,2,0,0,1,0,0,1,40.0,19.2,14
73,66.5,2,13,20,35,40,110,3,2,0,0,1,1,1,1,40.0,22.0,20
74,66.0,4,10,13,27,41,95,2,3,0,0,0,0,0,1,40.0,19.0,13
75,66.0,2,16,23,29,35,105,2,3,0,0,0,1,2,3,40.0,21.0,23
76,66.0,8,11,13,28,35,95,2,3,0,0,1,0,1,1,40.0,19.0,13
77,66.0,8,13,19,23,42,105,2,3,0,0,1,0,1,2,40.0,21.0,19
78,66.0,3,9,17,26,40,95,2,3,0,0,0,1,1,2,40.0,19.0,17
79,66.0,5,13,24,29,34,105,2,3,0,0,1,0,0,1,40.0,21.0,24
80,66.0,2,13,23,26,31,95,2,3,0,0,1,1,2,2,40.0,19.0,23
81,66.0,8,14,19,29,35,105,2,3,0,0,1,0,0,1,40.0,21.0,19
82,66.0,4,12,19,25,35,95,2,3,0,0,1,1,1,1,40.0,19.0,19
83,66.0,2,15,19,22,37,95,2,3,0,0,1,1,1,1,40.0,19.0,19
84,66.0,7,10,20,25,33,95,2,3,0,0,1,1,1,3,40.0,19.0,20
85,66.0,3,17,19,24,42,105,2,3,0,0,0,0,0,1,40.0,21.0,19
86,66.0,8,13,15,29,40,105,2,3,0,0,0,1,1,2,40.0,21.0,15
87,66.0,3,10,23,32,37,105,2,3,0,0,1,0,1,2,40.0,21.0,23
88,66.0,1,12,19,28,35,95,2,3,0,0,0,0,0,0,40.0,19.0,19
89,65.5,2,15,24,31,34,106,3,2,0,0,1,1,1,1,40.0,21.2,24
90,65.5,2,6,11,34,41,94,3,2,0,0,1,0,1,1,40.0,18.8,11
91,65.5,3,10,14,29,38,94,3,2,0,0,0,0,0,2,40.0,18.8,14
92,65.5,4,7,26,28,35,100,3,2,0,0,0,0,0,1,40.0,20.0,26
93,65.5,1,4,28,32,35,100,3,2,0,0,0,0,0,0,40.0,20.0,28
94,65.5,2,19,22,30,33,106,3,2,0,0,1,1,2,2,40.0,21.2,22
95,65.5,1,18,24,30,33,106,3,2,0,0,0,0,1,1,40.0,21.2,24
96,65.5,5,12,17,32,34,100,3,2,0,0,1,0,0,0,40.0,20.0,17
97,65.5,4,13,16,32,41,106,3,2,0,0,0,1,1,1,40.0,21.2,16
98,65.5,2,17,24,27,36,106,3,2,0,0,1,0,0,0,40.0,21.2,24
99,65.5,2,10,15,28,39,94,3,2,0,0,0,0,0,1,40.0,18.8,15
100,65.5,2,8,13,29,42,94,3,2,0,0,1,0,0,2,40.0,18.8,13
101,65.5,1,9,28,30,32,100,3,2,0,0,0,0,1,2,40.0,20.0,28
102,65.5,1,11,18,24,40,94,3,2,0,0,1,1,2,2,40.0,18.8,18
103,65.5,2,5,18,29,40,94,3,2,0,0,0,1,1,2,40.0,18.8,18
104,65.5,2,14,25,30,35,106,3,2,0,0,1,1,2,2,40.0,21.2,25
105,65.5,6,9,15,28,36,94,3,2,0,0,1,0,0,1,40.0,18.8,15
106,65.01,8,10,23,31,41,113,2,3,0,0,1,1,2,3,40.0,22.6,23
107,65.01,2,10,23,37,41,113,2,3,0,0,0,0,1,2,40.0,22.6,23
108,65.01,3,13,26,30,41,113,2,3,0,0,1,0,1,1,40.0,22.6,26
109,65.01,1,17,24,30,41,113,2,3,0,0,1,0,1,1,40.0,22.6,24
110,65.0,7,10,15,22,39,93,2,3,0,0,0,1,1,3,40.0,18.6,15
111,65.0,7,10,15,25,36,93,2,3,0,0,1,1,1,3,40.0,18.6,15
112,65.0,5,10,15,33,38,101,2,3,0,0,1,0,0,1,40.0,20.2,15
113,65.0,1,12,23,29,42,107,2,3,0,0,1,0,1,3,40.0,21.4,23
114,65.0,1,5,16,30,41,93,2,3,0,0,1,1,2,2,40.0,18.6,16
115,65.0,5,13,19,24,32,93,2,3,0,0,0,0,0,0,40.0,18.6,19
116,65.0,4,11,19,32,35,101,2,3,0,0,0,0,1,1,40.0,20.2,19
117,65.0,1,5,16,29,42,93,2,3,0,0,0,1,1,3,40.0,18.6,16
118,65.0,7,11,14,33,42,107,2,3,0,0,0,0,1,3,40.0,21.4,14
119,65.0,4,11,26,31,35,107,2,3,0,0,1,1,2,2,40.0,21.4,26
120,65.0,6,17,23,29,32,107,2,3,0,0,0,0,1,2,40.0,21.4,23
121,65.0,5,8,17,26,37,93,2,3,0,0,1,0,0,0,40.0,18.6,17
122,65.0,1,12,20,25,35,93,2,3,0,0,1,1,1,1,40.0,18.6,20
123,65.0,1,8,22,33,37,101,2,3,0,0,0,1,1,1,40.0,20.2,22
124,65.0,1,6,15,29,42,93,2,3,0,0,0,0,0,2,40.0,18.6,15
125,65.0,1,17,20,30,39,107,2,3,0,0,1,0,1,1,40.0,21.4,20
126,65.0,3,6,22,35,41,107,2,3,0,0,0,1,1,1,40.0,21.4,22
127,65.0,9,11,14,32,35,101,2,3,0,0,0,0,1,2,40.0,20.2,14
128,65.0,9,11,19,30,32,101,2,3,0,0,1,0,2,3,40.0,20.2,19
129,65.0,1,7,18,28,39,93,2,3,0,0,1,0,0,1,40.0,18.6,18
130,65.0,3,7,26,30,33,99,2,3,0,0,1,0,1,2,40.0,19.8,26
131,65.0,1,3,18,29,42,93,2,3,0,0,0,0,0,2,40.0,18.6,18
132,65.0,5,9,18,28,33,93,2,3,0,0,1,0,0,1,40.0,18.6,18
133,65.0,2,9,18,23,41,93,2,3,0,0,0,0,1,2,40.0,18.6,18
134,65.0,5,7,18,37,40,107,2,3,0,0,1,1,1,2,40.0,21.4,18
135,65.0,1,11,18,24,39,93,2,3,0,0,1,0,1,1,40.0,18.6,18
136,65.0,3,5,23,36,40,107,2,3,0,0,1,1,2,2,40.0,21.4,23
137,65.0,9,14,23,28,33,107,2,3,0,0,1,0,1,2,40.0,21.4,23
138,65.0,9,14,20,29,35,107,2,3,0,0,1,0,0,2,40.0,21.4,20
139,65.0,3,5,20,37,42,107,2,3,0,0,0,0,0,1,40.0,21.4,20
140,65.0,1,12,19,21,40,93,2,3,0,0,1,1,1,1,40.0,18.6,19
141,64.51,4,14,21,35,40,114,3,2,0,0,1,1,1,1,40.0,22.8,21
142,64.51,9,14,21,30,40,114,3,2,0,0,1,1,2,3,40.0,22.8,21
143,64.51,4,11,21,38,40,114,3,2,0,0,1,1,2,2,40.0,22.8,21
144,64.5,3,9,12,36,38,98,3,2,0,0,0,0,0,1,40.0,19.6,12
145,64.5,4,13,25,32,34,108,3,2,0,0,1,1,1,1,40.0,21.6,25
146,64.5,1,7,24,36,40,108,3,2,0,0,0,1,1,2,40.0,21.6,24
147,64.5,1,4,26,33,38,102,3,2,0,0,0,0,0,0,40.0,20.4,26
148,64.5,4,11,19,32,36,102,3,2,0,0,0,0,1,1,40.0,20.4,19
149,64.5,4,10,18,25,35,92,3,2,0,0,1,1,1,2,40.0,18.4,18
150,64.5,9,16,24,26,33,108,3,2,0,0,1,1,1,2,40.0,21.6,24
151,64.5,6,13,19,28,42,108,3,2,0,0,0,0,0,1,40.0,21.6,19
152,64.5,12,14,21,23,32,102,3,2,0,0,1,0,1,1,40.0,20.4,21
153,64.5,8,12,22,27,39,108,3,2,0,0,1,1,1,1,40.0,21.6,22
154,64.5,3,6,24,26,39,98,3,2,0,0,1,0,0,0,40.0,19.6,24
155,64.5,1,14,23,34,36,108,3,2,0,0,1,0,1,1,40.0,21.6,23
156,64.5,4,13,16,24,35,92,3,2,0,0,1,1,1,1,40.0,18.4,16
157,64.5,4,7,23,30,34,98,3,2,0,0,1,0,2,3,40.0,19.6,23
158,64.5,4,9,15,24,40,92,3,2,0,0,1,1,1,2,40.0,18.4,15
159,64.5,7,12,15,30,34,98,3,2,0,0,0,0,1,2,40.0,19.6,15
160,64.5,3,8,12,28,41,92,3,2,0,0,1,0,0,0,40.0,18.4,12
161,64.5,4,15,17,32,34,102,3,2,0,0,1,0,0,0,40.0,20.4,17
162,64.5,2,13,17,32,38,102,3,2,0,0,1,0,0,0,40.0,20.4,17
163,64.5,6,8,17,27,34,92,3,2,0,0,1,0,0,0,40.0,18.4,17
164,64.5,6,8,19,21,38,92,3,2,0,0,1,0,0,0,40.0,18.4,19
165,64.5,2,8,23,28,41,102,3,2,0,0,1,0,1,1,40.0,20.4,23
166,64.5,9,11,14,32,42,108,3,2,0,0,1,0,1,3,40.0,21.6,14
167,64.5,1,4,15,30,42,92,3,2,0,0,0,0,1,2,40.0,18.4,15
168,64.5,6,8,17,31,36,98,3,2,0,0,1,1,1,1,40.0,19.6,17
169,64.5,5,8,21,26,42,102,3,2,0,0,0,0,0,1,40.0,20.4,21
170,64.5,2,15,17,30,34,98,3,2,0,0,0,0,1,1,40.0,19.6,17
171,64.5,3,8,18,21,42,92,3,2,0,0,1,0,0,1,40.0,18.4,18
172,64.5,3,18,22,26,39,108,3,2,0,0,0,1,1,1,40.0,21.6,22
173,64.5,7,9,26,28,32,102,3,2,0,0,0,0,0,2,40.0,20.4,26
174,64.5,3,12,16,34,37,102,3,2,0,0,0,1,1,1,40.0,20.4,16
175,64.5,5,16,18,20,33,92,3,2,0,0,0,1,1,1,40.0,18.4,18
176,64.01,5,18,20,31,41,115,2,3,0,0,1,1,1,1,40.0,23.0,20
177,64.01,3,11,28,33,40,115,2,3,0,0,1,1,2,2,40.0,23.0,28
178,64.0,1,8,24,33,37,103,2,3,0,0,0,0,0,0,40.0,20.6,24
179,64.0,3,11,16,27,34,91,2,3,0,0,0,1,2,2,40.0,18.2,16
180,64.0,5,10,17,27,32,91,2,3,0,0,1,0,0,1,40.0,18.2,17
181,64.0,3,12,26,29,39,109,2,3,0,0,1,0,0,1,40.0,21.8,26
182,64.0,5,9,17,30,36,97,2,3,0,0,0,0,1,2,40.0,19.4,17
183,64.0,7,9,19,22,34,91,2,3,0,0,1,1,1,3,40.0,18.2,19
184,64.0,1,7,18,24,41,91,2,3,0,0,1,0,0,1,40.0,18.2,18
185,64.0,7,15,25,28,34,109,2,3,0,0,1,1,1,2,40.0,21.8,25
186,64.0,7,10,27,29,36,109,2,3,0,0,1,0,0,3,40.0,21.8,27
187,64.0,9,11,14,32,37,103,2,3,0,0,0,0,1,2,40.0,20.6,14
188,64.0,2,9,19,28,33,91,2,3,0,0,1,0,0,1,40.0,18.2,19
189,64.0,5,9,24,27,32,97,2,3,0,0,0,0,0,1,40.0,19.4,24
190,64.0,8,16,19,29,37,109,2,3,0,0,1,1,1,2,40.0,21.8,19
191,64.0,5,16,24,27,37,109,2,3,0,0,1,1,1,1,40.0,21.8,24
192,64.0,1,10,16,29,35,91,2,3,0,0,0,1,1,3,40.0,18.2,16
193,64.0,9,13,15,30,36,103,2,3,0,0,0,0,1,2,40.0,20.6,15
194,64.0,1,14,16,35,37,103,2,3,0,0,0,1,1,1,40.0,20.6,16
195,64.0,6,10,17,35,41,109,2,3,0,0,0,0,0,1,40.0,21.8,17
196,64.0,3,6,23,32,39,103,2,3,0,0,1,0,1,1,40.0,20.6,23
197,64.0,1,15,18,25,32,91,2,3,0,0,1,1,1,1,40.0,18.2,18
198,64.0,2,14,25,33,35,109,2,3,0,0,1,1,1,1,40.0,21.8,25
199,64.0,10,15,21,26,31,103,2,3,0,0,1,1,1,2,40.0,20.6,21
200,63.51,2,17,23,28,40,110,3,2,0,0,0,1,2,2,40.0,22.0,23
201,63.51,4,11,19,34,42,110,3,2,0,0,1,0,1,2,40.0,22.0,19
202,63.51,6,17,25,30,32,110,3,2,0,0,0,1,2,2,40.0,22.0,25
203,63.51,8,10,14,21,37,90,3,2,0,0,0,0,0,1,40.0,18.0,14
204,63.51,1,7,18,28,36,90,3,2,0,0,1,0,0,1,40.0,18.0,18
205,63.51,5,14,19,22,30,90,3,2,0,0,0,1,2,2,40.0,18.0,19
206,63.51,8,11,26,28,37,110,3,2,0,0,1,0,1,1,40.0,22.0,26
207,63.51,1,13,20,24,32,90,3,2,0,0,0,0,0,0,40.0,18.0,20
208,63.51,9,15,20,30,36,110,3,2,0,0,1,0,1,2,40.0,22.0,20
209,63.51,4,15,27,30,40,116,3,2,0,0,1,1,2,2,40.0,23.2,27
210,63.51,8,15,20,29,38,110,3,2,0,0,1,0,0,1,40.0,22.0,20
211,63.51,5,7,18,28,32,90,3,2,0,0,1,0,0,1,40.0,18.0,18
212,63.51,6,10,17,24,33,90,3,2,0,0,0,0,0,1,40.0,18.0,17
213,63.51,4,13,22,33,38,110,3,2,0,0,1,1,1,1,40.0,22.0,22
214,63.51,6,12,16,21,35,90,3,2,0,0,1,1,1,1,40.0,18.0,16
215,63.51,7,11,24,28,40,110,3,2,0,0,0,1,2,3,40.0,22.0,24
216,63.51,4,12,25,28,41,110,3,2,0,0,0,1,1,1,40.0,22.0,25
217,63.51,1,6,27,36,40,110,3,2,0,0,1,1,1,1,40.0,22.0,27
218,63.51,6,17,20,28,39,110,3,2,0,0,0,0,0,0,40.0,22.0,20
219,63.51,4,14,25,28,39,110,3,2,0,0,1,1,1,1,40.0,22.0,25
220,63.51,2,6,29,31,42,110,3,2,0,0,1,1,1,3,40.0,22.0,29
221,63.51,7,12,21,28,42,110,3,2,0,0,1,0,0,2,40.0,22.0,21
222,63.51,6,17,22,30,41,116,3,2,0,0,0,1,2,2,40.0,23.2,22
223,63.5,6,9,15,30,36,96,3,2,0,0,1,0,1,2,40.0,19.2,15
224,63.5,5,7,20,34,38,104,3,2,0,0,0,0,0,1,40.0,20.8,20
225,63.5,7,11,18,30,38,104,3,2,0,0,1,0,2,3,40.0,20.8,18
226,63.5,6,8,22,29,39,104,3,2,0,0,1,1,1,2,40.0,20.8,22
227,63.5,3,19,20,22,36,100,3,2,1,0,0,1,1,1,40.0,20.0,20
228,63.5,2,14,19,31,38,104,3,2,0,0,0,1,1,1,40.0,20.8,19
229,63.5,4,6,22,29,35,96,3,2,0,0,0,1,1,2,40.0,19.2,22
230,63.01,4,9,17,23,36,89,2,3,0,0,0,0,1,2,40.0,17.8,17
231,63.01,5,15,23,28,40,111,2,3,0,0,1,1,2,2,40.0,22.2,23
232,63.01,3,7,16,29,34,89,2,3,0,0,0,1,1,3,40.0,17.8,16
233,63.01,1,14,23,35,38,111,2,3,0,0,0,0,1,1,40.0,22.2,23
234,63.01,7,9,18,24,31,89,2,3,0,0,0,1,1,3,40.0,17.8,18
235,63.01,3,8,19,28,31,89,2,3,0,0,1,1,1,1,40.0,17.8,19
236,63.01,5,13,26,33,40,117,2,3,0,0,1,1,1,1,40.0,23.4,26
237,63.01,2,19,21,29,40,111,2,3,0,0,1,1,1,2,40.0,22.2,21
238,63.01,7,15,24,30,35,111,2,3,0,0,1,0,1,2,40.0,22.2,24
239,63.01,1,17,27,32,34,111,2,3,0,0,1,0,0,0,40.0,22.2,27
240,63.01,9,13,20,34,41,117,2,3,0,0,0,0,0,1,40.0,23.4,20
241,63.01,8,11,19,32,41,111,2,3,0,0,1,0,1,1,40.0,22.2,19
242,63.01,5,15,23,34,40,117,2,3,0,0,1,1,2,2,40.0,23.4,23
243,63.01,1,10,15,25,38,89,2,3,0,0,1,1,1,2,40.0,17.8,15
244,63.01,3,13,18,35,42,111,2,3,0,0,1,0,0,1,40.0,22.2,18
245,63.01,4,7,12,29,37,89,2,3,0,0,1,0,0,2,40.0,17.8,12
246,63.01,4,17,23,26,41,111,2,3,0,0,0,0,1,1,40.0,22.2,23
247,63.01,1,3,11,34,40,89,2,3,0,0,1,1,2,2,40.0,17.8,11
248,63.01,4,10,17,25,33,89,2,3,0,0,0,1,1,2,40.0,17.8,17
249,63.01,7,9,17,22,34,89,2,3,0,0,1,1,1,3,40.0,17.8,17
250,63.01,4,7,18,23,37,89,2,3,0,0,1,0,1,2,40.0,17.8,18
251,63.0,9,10,19,26,37,101,2,3,1,0,1,0,0,2,40.0,20.2,19
252,63.0,7,9,20,22,37,95,2,3,0,0,1,1,1,3,40.0,19.0,20
253,63.0,1,10,23,24,41,99,2,3,1,0,1,0,1,2,40.0,19.8,23
254,63.0,2,7,11,36,39,95,2,3,0,0,0,0,1,2,40.0,19.0,11
255,63.0,2,9,20,31,33,95,2,3,0,0,0,1,1,2,40.0,19.0,20
256,63.0,7,11,13,30,34,95,2,3,0,0,0,0,2,3,40.0,19.0,13
257,63.0,9,17,18,24,31,99,2,3,1,0,0,1,1,2,40.0,19.8,18
258,63.0,3,10,15,32,35,95,2,3,0,0,1,0,0,1,40.0,19.0,15
259,63.0,6,19,20,23,33,101,2,3,1,0,1,0,1,1,40.0,20.2,20
260,63.0,8,11,16,33,37,105,2,3,0,0,0,1,2,2,40.0,21.0,16
261,63.0,6,7,17,30,41,101,2,3,1,0,1,0,1,2,40.0,20.2,17
262,63.0,3,9,20,29,34,95,2,3,0,0,1,0,0,2,40.0,19.0,20
263,63.0,4,13,14,29,41,101,2,3,1,0,1,0,0,1,40.0,20.2,14
264,63.0,7,10,23,24,37,101,2,3,1,0,1,0,1,3,40.0,20.2,23
265,63.0,3,18,19,28,31,99,2,3,1,0,1,1,1,1,40.0,19.8,19
266,63.0,8,15,16,27,33,99,2,3,1,0,0,1,1,1,40.0,19.8,16
267,63.0,3,9,23,28,42,105,2,3,0,0,1,0,1,3,40.0,21.0,23
268,63.0,5,9,10,35,42,101,2,3,1,0,1,0,0,3,40.0,20.2,10
269,63.0,4,8,11,33,39,95,2,3,0,0,0,0,1,1,40.0,19.0,11
270,63.0,9,15,18,24,29,95,2,3,0,0,1,0,0,2,40.0,19.0,18
271,62.51,8,17,20,31,36,112,3,2,0,0,0,1,1,1,40.0,22.4,20
272,62.51,2,14,21,39,42,118,3,2,0,0,1,0,0,1,40.0,23.6,21
273,62.51,7,11,26,30,38,112,3,2,0,0,0,0,2,3,40.0,22.4,26
274,62.51,7,14,24,26,41,112,3,2,0,0,1,0,0,1,40.0,22.4,24
275,62.51,4,10,27,36,41,118,3,2,0,0,0,0,0,1,40.0,23.6,27
276,62.51,3,14,25,34,42,118,3,2,0,0,1,1,1,2,40.0,23.6,25
277,62.51,2,15,18,37,40,112,3,2,0,0,0,1,1,1,40.0,22.4,18
278,62.51,6,18,23,26,39,112,3,2,0,0,1,0,1,1,40.0,22.4,23
279,62.51,2,12,27,33,38,112,3,2,0,0,1,0,0,0,40.0,22.4,27
280,62.51,3,10,27,38,40,118,3,2,0,0,1,1,1,2,40.0,23.6,27
281,62.51,7,12,21,34,38,112,3,2,0,0,0,0,0,1,40.0,22.4,21
282,62.51,7,16,24,27,38,112,3,2,0,0,1,1,1,2,40.0,22.4,24
283,62.51,3,8,18,25,34,88,3,2,0,0,1,1,1,1,40.0,17.6,18
284,62.51,2,16,21,37,42,118,3,2,0,0,1,1,1,2,40.0,23.6,21
285,62.51,2,13,18,37,42,112,3,2,0,0,1,0,0,1,40.0,22.4,18
286,62.51,4,13,17,20,34,88,3,2,0,0,1,0,0,0,40.0,17.6,17
287,62.51,2,12,25,34,39,112,3,2,0,0,1,1,1,1,40.0,22.4,25
288,62.51,2,9,27,34,40,112,3,2,0,0,0,1,1,2,40.0,22.4,27
289,62.51,5,8,14,25,36,88,3,2,0,0,1,1,1,1,40.0,17.6,14
290,62.5,2,13,14,31,42,102,3,2,1,0,1,1,1,2,40.0,20.4,14
291,62.5,6,8,21,26,33,94,3,2,0,0,1,0,0,0,40.0,18.8,21
292,62.5,1,14,24,25,38,102,3,2,1,0,1,1,1,1,40.0,20.4,24
293,62.5,4,15,18,30,39,106,3,2,0,0,0,0,1,1,40.0,21.2,18
294,62.5,8,14,16,27,29,94,3,2,0,0,0,1,1,2,40.0,18.8,16
295,62.5,2,8,19,30,35,94,3,2,0,0,0,0,1,1,40.0,18.8,19
296,62.5,3,8,10,34,39,94,3,2,0,0,0,0,0,1,40.0,18.8,10
297,62.5,5,6,10,36,41,98,3,2,1,0,1,0,0,1,40.0,19.6,10
298,62.5,9,12,18,30,37,106,3,2,0,0,0,0,1,2,40.0,21.2,18
299,62.5,2,8,18,31,35,94,3,2,0,0,1,1,1,1,40.0,18.8,18
300,62.5,4,6,21,26,37,94,3,2,0,0,1,0,0,0,40.0,18.8,21
301,62.5,8,10,18,33,37,106,3,2,0,0,1,0,0,1,40.0,21.2,18
302,62.5,4,12,15,30,33,94,3,2,0,0,0,0,1,1,40.0,18.8,15
303,62.5,6,9,20,32,39,106,3,2,0,0,1,0,0,1,40.0,21.2,20
304,62.5,1,19,20,26,36,102,3,2,1,0,1,0,0,0,40.0,20.4,20
305,62.5,4,6,24,29,31,94,3,2,0,0,1,1,1,2,40.0,18.8,24
306,62.5,8,10,21,29,30,98,3,2,1,0,1,0,1,3,40.0,19.6,21
307,62.5,6,12,13,29,38,98,3,2,1,0,0,0,0,1,40.0,19.6,13
308,62.01,1,14,17,22,33,87,2,3,0,0,0,1,1,1,40.0,17.4,17
309,62.01,6,13,27,31,42,119,2,3,0,0,0,1,1,2,40.0,23.8,27
310,62.01,3,13,24,37,42,119,2,3,0,0,1,0,0,1,40.0,23.8,24
311,62.01,2,9,19,23,34,87,2,3,0,0,1,0,1,2,40.0,17.4,19
312,62.01,7,14,23,34,41,119,2,3,0,0,1,0,1,2,40.0,23.8,23
313,62.01,1,19,27,32,40,119,2,3,0,0,0,1,1,1,40.0,23.8,27
314,62.01,6,13,23,37,40,119,2,3,0,0,1,1,2,2,40.0,23.8,23
