Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Modx,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
29,73.503,6,13,20,25,30,94,3,2,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,18.8,20.0
30,73.503,3,12,26,28,37,106,3,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,21.2,26.0
31,73.503,3,14,20,30,39,106,3,2,0,0,1,0,1,1,1,0,0,1,1,2,1,0,0,21.2,20.0
32,73.5,3,6,18,35,38,100,3,2,0,0,1,0,0,2,2,0,0,1,2,1,1,0,0,20.0,18.0
33,73.5,4,13,19,30,34,100,3,2,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,20.0,19.0
34,73.0075,7,18,25,30,35,115,2,3,0,0,1,0,1,2,2,0,0,0,1,4,0,0,0,23.0,25.0
35,73.0035,1,13,23,32,38,107,2,3,0,0,1,0,0,2,2,0,0,1,2,0,1,1,0,21.4,23.0
36,73.0035,7,10,13,28,35,93,2,3,0,0,0,0,1,1,2,0,0,1,0,2,1,0,1,18.6,13.0
37,73.0035,9,13,16,23,32,93,2,3,0,0,1,0,0,2,2,0,0,1,1,1,1,1,0,18.6,16.0
38,73.0035,6,12,23,29,37,107,2,3,0,0,0,0,0,1,2,0,0,1,3,0,0,1,0,21.4,23.0
39,73.0035,3,10,25,32,37,107,2,3,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,21.4,25.0
40,73.0025,4,13,28,29,31,105,2,3,1,0,0,0,0,0,1,0,0,0,1,0,2,1,1,21.0,28.0
41,73.0005,3,5,24,28,41,101,2,3,0,0,0,0,1,1,1,0,0,1,0,1,2,0,1,20.2,24.0
42,72.508,7,18,22,28,41,116,3,2,0,0,1,0,1,2,2,0,0,0,1,1,2,0,1,23.2,22.0
43,72.505,12,18,22,25,33,110,3,2,0,0,1,0,0,1,1,0,0,0,3,1,1,0,0,22.0,22.0
44,72.504,4,17,20,29,38,108,3,2,0,0,0,0,0,1,2,0,0,1,3,0,0,1,0,21.6,20.0
45,72.504,5,16,22,29,36,108,3,2,0,0,1,0,1,2,3,0,0,1,1,2,1,0,0,21.6,22.0
46,72.501,4,8,16,31,39,98,3,2,0,0,0,0,0,1,1,0,0,1,0,2,1,1,0,19.6,16.0
47,72.501,4,6,25,32,35,102,3,2,0,0,1,0,0,0,0,0,0,1,0,2,0,2,0,20.4,25.0
48,72.5,8,13,20,23,36,100,3,2,0,0,1,0,0,1,1,0,0,2,2,0,1,0,0,20.0,20.0
49,72.5,1,14,25,28,32,100,3,2,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,20.0,25.0
50,72.0085,7,18,25,30,37,117,2,3,0,0,1,0,1,2,2,0,0,0,1,3,0,1,0,23.4,25.0
51,72.0045,2,13,16,37,41,109,2,3,0,0,0,0,0,1,1,0,0,1,0,1,2,1,0,21.8,16.0
52,72.0045,5,8,22,33,41,109,2,3,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,21.8,22.0
53,72.0045,2,7,19,28,35,91,2,3,0,0,0,0,1,1,1,0,0,1,0,2,0,0,2,18.2,19.0
54,72.0045,4,9,25,30,41,109,2,3,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,21.8,25.0
55,72.0045,4,9,20,35,41,109,2,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,21.8,20.0
56,72.0045,5,16,26,29,33,109,2,3,0,0,1,0,1,2,3,0,0,1,2,2,0,0,0,21.8,26.0
57,72.0045,4,17,23,30,35,109,2,3,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,21.8,23.0
58,72.0045,4,10,29,31,35,109,2,3,0,0,0,0,0,0,2,0,0,1,1,1,1,1,0,21.8,29.0
59,72.0035,2,11,23,30,41,107,2,3,0,0,1,0,0,1,1,0,0,2,1,1,1,0,0,21.4,23.0
60,72.0015,7,9,20,22,39,97,2,3,0,0,1,0,1,1,1,0,0,1,1,2,1,0,0,19.4,20.0
61,72.0015,2,4,19,33,39,97,2,3,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,19.4,19.0
62,72.0005,8,12,21,25,35,101,2,3,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,20.2,21.0
63,72.0005,2,10,23,31,35,101,2,3,0,0,0,0,0,1,2,0,0,2,1,1,1,0,0,20.2,23.0
64,72.0005,5,12,17,29,36,99,2,3,0,0,0,0,1,1,2,0,0,2,2,1,0,0,0,19.8,17.0
65,72.0005,3,14,22,27,33,99,2,3,0,0,1,0,1,1,1,0,0,2,1,0,2,0,0,19.8,22.0
66,72.0005,8,13,17,28,35,101,2,3,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,20.2,17.0
67,72.0005,1,3,24,32,41,101,2,3,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,20.2,24.0
68,72.0005,3,8,17,32,41,101,2,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,20.2,17.0
69,72.0005,4,11,23,29,34,101,2,3,0,0,1,0,1,2,3,0,0,2,2,0,0,1,0,20.2,23.0
70,72.0005,1,17,22,28,31,99,2,3,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,19.8,22.0
71,72.0005,3,10,23,26,37,99,2,3,0,0,1,0,0,1,2,0,0,2,1,0,1,1,0,19.8,23.0
72,71.508,1,12,28,35,40,116,3,2,0,0,0,0,1,1,1,0,0,1,1,2,0,0,1,23.2,28.0
73,71.508,3,10,28,35,40,116,3,2,0,0,1,0,1,1,2,0,0,1,0,2,1,0,1,23.2,28.0
74,71.506,13,16,20,28,35,112,3,2,0,0,0,0,0,1,1,0,0,0,1,2,1,0,1,22.4,20.0
75,71.505,7,12,25,30,36,110,3,2,0,0,0,0,1,1,1,0,0,1,1,3,0,0,0,22.0,25.0
76,71.505,3,10,20,25,32,90,3,2,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,18.0,20.0
77,71.505,4,10,19,25,32,90,3,2,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,18.0,19.0
78,71.505,7,10,22,33,38,110,3,2,0,0,0,0,1,2,3,0,0,1,2,1,1,0,0,22.0,22.0
79,71.505,4,12,21,23,30,90,3,2,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,18.0,21.0
80,71.505,4,18,20,27,41,110,3,2,0,0,0,0,0,1,1,0,0,1,2,0,1,1,0,22.0,20.0
81,71.504,1,12,24,31,40,108,3,2,0,0,1,0,1,1,1,0,0,2,1,1,1,0,0,21.6,24.0
82,71.502,4,6,16,31,39,96,3,2,0,0,1,0,0,1,1,0,0,1,0,2,1,1,0,19.2,16.0
83,71.502,4,8,22,31,39,104,3,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,20.8,22.0
84,71.502,11,16,20,25,32,104,3,2,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,20.8,20.0
85,71.502,7,16,19,26,28,96,3,2,0,0,1,0,1,2,2,0,0,1,0,2,0,0,2,19.2,19.0
86,71.501,6,15,18,28,31,98,3,2,0,0,1,0,0,1,1,0,0,2,1,0,1,0,1,19.6,18.0
87,71.501,2,9,18,33,40,102,3,2,0,0,0,0,1,2,2,0,0,2,2,1,0,0,0,20.4,18.0
88,71.501,3,12,21,24,38,98,3,2,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,19.6,21.0
89,71.5,4,12,25,26,33,100,3,2,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,20.0,25.0
90,71.0125,5,18,29,32,41,125,2,3,0,0,0,0,1,2,3,0,0,0,2,1,1,1,0,25.0,29.0
91,71.0095,7,12,29,33,38,119,2,3,0,0,0,0,1,2,3,0,0,0,4,1,0,0,0,23.8,29.0
92,71.0055,3,15,19,22,30,89,2,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,17.8,19.0
93,71.0055,5,10,18,25,31,89,2,3,0,0,1,0,1,2,3,0,0,1,1,2,1,0,0,17.8,18.0
94,71.0045,1,15,20,32,41,109,2,3,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,21.8,20.0
95,71.0045,5,12,29,31,32,109,2,3,1,0,1,0,1,1,2,0,0,0,2,1,1,1,0,21.8,29.0
96,71.0025,5,8,20,35,37,105,2,3,0,0,1,0,1,1,1,0,0,1,1,2,0,1,0,21.0,20.0
97,71.0025,4,7,26,33,35,105,2,3,0,0,0,0,1,1,1,0,0,1,1,2,0,1,0,21.0,26.0
98,71.0025,3,8,12,33,39,95,2,3,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,19.0,12.0
99,71.0025,4,9,23,30,39,105,2,3,0,0,1,0,0,1,1,0,0,1,1,2,0,1,0,21.0,23.0
100,71.0015,2,9,13,38,41,103,2,3,0,0,0,0,0,1,1,0,0,2,1,0,2,0,0,20.6,13.0
101,71.0015,3,10,19,24,41,97,2,3,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,19.4,19.0
102,71.0015,1,19,22,24,37,103,2,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,20.6,22.0
103,71.0015,1,13,26,30,33,103,2,3,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,20.6,26.0
104,71.0015,1,3,18,39,42,103,2,3,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,20.6,18.0
105,71.0015,3,10,13,36,41,103,2,3,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,20.6,13.0
106,71.0015,2,10,13,31,41,97,2,3,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,19.4,13.0
107,71.0015,8,13,19,24,33,97,2,3,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,19.4,19.0
108,71.0015,3,13,18,31,32,97,2,3,1,0,1,0,0,1,1,0,0,0,1,0,3,1,0,19.4,18.0
109,71.0005,7,17,19,20,38,101,2,3,1,0,1,0,1,2,2,0,0,1,2,1,0,0,1,20.2,19.0
110,70.506,8,12,22,33,37,112,3,2,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,22.4,22.0
111,70.506,7,12,18,33,42,112,3,2,0,0,1,0,1,2,2,0,0,1,3,1,0,0,0,22.4,18.0
112,70.506,1,4,12,31,40,88,3,2,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,17.6,12.0
113,70.506,4,15,23,32,38,112,3,2,0,0,0,0,0,2,2,0,0,1,2,0,0,2,0,22.4,23.0
114,70.503,4,9,25,30,38,106,3,2,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,21.2,25.0
115,70.503,3,6,28,31,38,106,3,2,0,0,1,0,0,1,1,0,0,1,1,0,2,0,1,21.2,28.0
116,70.503,4,6,29,32,35,106,3,2,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0,21.2,29.0
117,70.503,11,13,22,28,32,106,3,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,21.2,22.0
118,70.502,1,10,16,28,41,96,3,2,0,0,1,0,0,1,2,0,0,2,0,1,1,0,1,19.2,16.0
119,70.502,4,8,13,29,42,96,3,2,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,19.2,13.0
120,70.502,5,8,18,24,41,96,3,2,0,0,1,0,1,2,2,0,0,2,1,1,1,0,0,19.2,18.0
121,70.502,5,10,22,31,36,104,3,2,0,0,0,0,1,1,2,0,0,2,0,1,2,0,0,20.8,22.0
122,70.502,2,12,21,23,38,96,3,2,0,0,1,0,0,2,2,0,0,2,3,0,0,0,0,19.2,21.0
123,70.502,6,12,15,23,40,96,3,2,0,0,0,0,1,2,2,0,0,2,2,1,0,0,0,19.2,15.0
124,70.502,3,11,24,28,30,96,3,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,19.2,24.0
125,70.502,8,12,15,29,40,104,3,2,0,0,0,0,1,1,2,0,0,2,2,1,0,0,0,20.8,15.0
126,70.502,4,15,20,26,31,96,3,2,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,19.2,20.0
127,70.502,6,10,19,28,33,96,3,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,19.2,19.0
128,70.502,4,5,25,30,32,96,3,2,1,0,1,0,1,1,1,0,0,0,0,3,0,2,0,19.2,25.0
129,70.502,4,9,19,26,38,96,3,2,0,0,1,0,0,1,1,0,0,2,1,0,0,1,1,19.2,19.0
130,70.502,9,14,23,28,30,104,3,2,0,0,0,0,1,2,2,0,0,2,1,1,0,0,1,20.8,23.0
131,70.501,3,4,24,30,41,102,3,2,1,0,1,0,0,0,0,0,0,1,0,1,2,1,0,20.4,24.0
132,70.501,3,10,22,31,32,98,3,2,1,0,1,0,0,0,1,0,0,1,0,0,3,1,0,19.6,22.0
133,70.0065,2,16,23,33,39,113,2,3,0,0,1,0,0,2,2,0,0,1,2,2,0,0,0,22.6,23.0
134,70.0065,5,17,20,33,38,113,2,3,0,0,0,0,1,2,2,0,0,1,3,1,0,0,0,22.6,20.0
135,70.0065,5,13,27,30,38,113,2,3,0,0,0,0,1,2,2,0,0,1,1,2,1,0,0,22.6,27.0
136,70.0065,7,12,21,35,38,113,2,3,0,0,0,0,1,2,2,0,0,1,2,2,0,0,0,22.6,21.0
137,70.0065,1,18,25,29,40,113,2,3,0,0,0,0,1,2,3,0,0,1,2,2,0,0,0,22.6,25.0
138,70.0035,3,9,13,30,38,93,2,3,0,0,1,0,0,1,1,0,0,1,1,1,2,0,0,18.6,13.0
139,70.0025,7,12,15,29,42,105,2,3,0,0,1,0,1,1,2,0,0,2,2,1,0,0,0,21.0,15.0
140,70.0025,6,14,19,25,41,105,2,3,0,0,0,0,1,1,1,0,0,2,0,1,1,0,1,21.0,19.0
141,70.0025,1,15,20,32,37,105,2,3,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,21.0,20.0
142,70.0025,3,9,19,24,40,95,2,3,0,0,1,0,1,1,1,0,0,2,0,1,1,0,1,19.0,19.0
143,70.0025,7,11,24,30,33,105,2,3,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,21.0,24.0
144,70.0015,5,12,24,25,31,97,2,3,1,0,1,0,1,1,1,0,0,1,1,2,1,0,0,19.4,24.0
145,70.0015,6,7,19,30,41,103,2,3,1,0,0,0,1,1,1,0,0,1,0,2,1,0,1,20.6,19.0
146,69.51,4,13,22,39,42,120,3,2,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,24.0,22.0
147,69.507,5,12,24,35,38,114,3,2,0,0,1,0,1,2,2,0,0,1,2,2,0,0,0,22.8,24.0
148,69.507,6,16,20,33,39,114,3,2,0,0,1,0,0,1,1,0,0,1,2,2,0,0,0,22.8,20.0
149,69.504,13,19,22,24,30,108,3,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,21.6,22.0
150,69.504,4,15,19,32,38,108,3,2,0,0,0,0,0,1,1,0,0,1,1,0,0,2,1,21.6,19.0
151,69.504,3,9,28,30,38,108,3,2,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,21.6,28.0
152,69.503,1,12,26,30,37,106,3,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,21.2,26.0
153,69.503,1,16,18,26,33,94,3,2,0,0,1,0,0,2,2,0,0,2,2,1,0,0,0,18.8,18.0
154,69.503,3,16,18,28,29,94,3,2,1,0,1,0,0,2,3,0,0,0,2,1,1,0,1,18.8,18.0
155,69.503,9,16,22,27,32,106,3,2,0,0,1,0,0,1,1,0,0,2,0,1,1,1,0,21.2,22.0
156,69.503,4,6,10,33,41,94,3,2,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,18.8,10.0
157,69.502,2,18,22,23,31,96,3,2,1,0,1,0,0,2,2,0,0,1,2,0,2,0,0,19.2,22.0
158,69.502,7,8,18,30,41,104,3,2,1,0,1,0,1,2,2,0,0,1,1,2,1,0,0,20.8,18.0
159,69.5,4,6,23,26,41,100,3,2,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,20.0,23.0
160,69.5,8,12,15,30,35,100,3,2,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,20.0,15.0
161,69.0085,3,20,25,32,37,117,2,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,23.4,25.0
162,69.0075,9,13,25,30,38,115,2,3,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0,23.0,25.0
163,69.0075,5,12,15,23,30,85,2,3,0,0,1,0,1,2,2,0,0,1,2,2,0,0,0,17.0,15.0
164,69.0075,5,9,12,22,37,85,2,3,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,17.0,12.0
165,69.0075,8,19,22,31,35,115,2,3,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,23.0,22.0
166,69.0065,4,5,19,28,31,87,2,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,2,17.4,19.0
167,69.0045,8,12,19,23,29,91,2,3,0,0,1,0,0,1,2,0,0,1,3,0,0,0,1,18.2,19.0
168,69.0045,3,8,13,32,35,91,2,3,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,18.2,13.0
169,69.0035,8,15,20,25,39,107,2,3,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,21.4,20.0
170,69.0035,3,9,14,29,38,93,2,3,0,0,1,0,1,2,3,0,0,2,2,0,1,0,0,18.6,14.0
171,69.0035,4,7,21,33,42,107,2,3,0,0,0,0,1,1,1,0,0,2,1,1,0,1,0,21.4,21.0
172,69.0035,3,4,23,25,38,93,2,3,1,0,1,0,0,2,2,0,0,0,2,1,1,1,0,18.6,23.0
173,69.0035,5,8,17,22,41,93,2,3,0,0,0,0,1,1,1,0,0,2,0,1,2,0,0,18.6,17.0
174,69.0035,8,12,25,27,35,107,2,3,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,21.4,25.0
175,69.0035,3,18,24,27,35,107,2,3,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,21.4,24.0
176,69.0025,5,19,21,22,38,105,2,3,1,0,0,0,1,2,2,0,0,1,1,1,1,0,1,21.0,21.0
177,69.0025,3,17,18,25,32,95,2,3,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,19.0,18.0
178,69.0005,1,9,22,30,39,101,2,3,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,20.2,22.0
179,69.0005,6,10,13,35,37,101,2,3,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,20.2,13.0
180,69.0005,1,8,19,33,38,99,2,3,0,0,1,0,0,1,1,0,0,2,2,0,0,0,1,19.8,19.0
181,69.0005,3,6,26,29,35,99,2,3,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,19.8,26.0
182,68.509,3,20,22,35,38,118,3,2,0,0,0,0,0,1,1,0,0,0,2,1,2,0,0,23.6,22.0
183,68.509,5,13,16,20,28,82,3,2,0,0,0,0,1,2,2,0,0,0,1,2,1,0,1,16.4,16.0
184,68.509,13,16,22,30,37,118,3,2,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,23.6,22.0
185,68.508,4,7,12,25,36,84,3,2,0,0,0,0,1,1,1,0,0,1,1,2,0,1,0,16.8,12.0
186,68.507,7,10,20,35,42,114,3,2,0,0,1,0,1,1,2,0,0,2,1,2,0,0,0,22.8,20.0
187,68.505,10,12,23,28,37,110,3,2,0,0,0,0,0,1,2,0,0,1,2,0,0,1,1,22.0,23.0
188,68.505,2,7,19,30,32,90,3,2,0,0,1,0,1,1,1,0,0,1,0,2,0,1,1,18.0,19.0
189,68.504,6,13,22,25,42,108,3,2,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,21.6,22.0
190,68.504,2,13,16,26,35,92,3,2,0,0,1,0,0,1,1,0,0,2,0,2,1,0,0,18.4,16.0
191,68.504,2,10,22,25,33,92,3,2,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,18.4,22.0
192,68.504,6,12,25,31,34,108,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,0,0,21.6,25.0
193,68.504,8,12,21,29,38,108,3,2,0,0,1,0,0,1,2,0,0,2,3,0,0,0,0,21.6,21.0
194,68.504,6,13,17,32,40,108,3,2,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,21.6,17.0
195,68.504,12,16,22,23,35,108,3,2,1,0,1,0,0,2,2,0,0,0,2,2,1,0,0,21.6,22.0
196,68.504,3,6,20,37,42,108,3,2,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,21.6,20.0
197,68.504,1,4,26,37,40,108,3,2,0,0,0,0,1,1,1,0,0,2,0,1,0,2,0,21.6,26.0
198,68.504,2,11,18,28,33,92,3,2,0,0,1,0,0,1,1,0,0,2,2,0,0,0,1,18.4,18.0
199,68.504,6,12,17,22,35,92,3,2,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,18.4,17.0
200,68.504,5,10,26,30,37,108,3,2,0,0,1,0,1,1,2,0,0,2,0,2,0,1,0,21.6,26.0
201,68.503,3,19,20,24,40,106,3,2,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,21.2,20.0
202,68.501,1,6,20,33,38,98,3,2,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,19.6,20.0
203,68.0115,7,19,25,30,42,123,2,3,0,0,0,0,1,1,1,0,0,1,0,3,0,0,1,24.6,25.0
204,68.0115,5,13,28,35,42,123,2,3,0,0,1,0,1,1,1,0,0,1,0,2,1,0,1,24.6,28.0
205,68.0085,1,16,29,32,39,117,2,3,0,0,1,0,0,1,2,0,0,1,1,2,0,1,0,23.4,29.0
206,68.0085,3,10,13,22,35,83,2,3,0,0,1,0,0,0,1,0,0,1,0,1,3,0,0,16.6,13.0
207,68.0085,2,7,19,25,30,83,2,3,0,0,0,0,1,1,1,0,0,1,0,3,0,0,1,16.6,19.0
208,68.0045,4,15,17,20,35,91,2,3,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,18.2,17.0
209,68.0045,1,17,19,22,32,91,2,3,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,18.2,19.0
210,68.0045,1,14,18,35,41,109,2,3,0,0,1,0,1,2,2,0,0,2,1,1,1,0,0,21.8,18.0
211,68.0045,8,13,24,31,33,109,2,3,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,21.8,24.0
212,68.0045,9,11,18,23,30,91,2,3,0,0,0,0,0,2,2,0,0,2,2,1,0,0,0,18.2,18.0
213,68.0045,3,17,23,32,34,109,2,3,0,0,1,0,1,2,2,0,0,2,1,0,1,1,0,21.8,23.0
214,68.0045,3,19,21,26,40,109,2,3,0,0,0,0,1,1,1,0,0,2,0,1,1,0,1,21.8,21.0
215,68.0045,4,11,21,35,38,109,2,3,0,0,1,0,0,1,1,0,0,2,1,1,0,1,0,21.8,21.0
216,68.0045,8,11,16,33,41,109,2,3,0,0,1,0,0,1,1,0,0,2,1,1,1,0,0,21.8,16.0
217,68.0035,4,17,19,20,33,93,2,3,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,18.6,19.0
218,68.0015,3,5,20,27,42,97,2,3,0,0,0,0,1,1,1,0,0,2,1,1,1,0,0,19.4,20.0
219,68.0015,3,6,20,27,41,97,2,3,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,19.4,20.0
220,68.0005,9,15,18,24,35,101,2,3,0,0,1,0,0,1,1,0,0,3,1,1,0,0,0,20.2,18.0
221,68.0005,3,6,28,29,33,99,2,3,1,0,1,0,0,0,1,0,0,1,2,0,1,0,1,19.8,28.0
222,68.0005,3,13,15,26,42,99,2,3,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,19.8,15.0
223,67.51,13,18,22,29,38,120,3,2,0,0,1,0,0,2,3,0,0,0,3,0,2,0,0,24.0,22.0
224,67.509,8,16,20,35,39,118,3,2,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,23.6,20.0
225,67.509,4,7,11,22,38,82,3,2,0,0,0,0,1,2,2,0,0,1,1,1,1,1,0,16.4,11.0
226,67.509,7,12,19,38,42,118,3,2,0,0,1,0,1,2,2,0,0,1,2,1,0,0,1,23.6,19.0
227,67.509,1,4,18,20,39,82,3,2,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,16.4,18.0
228,67.508,4,12,13,25,30,84,3,2,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,16.8,13.0
