Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
73,74.0025,2,7,23,32,41,105,2,3,0,0,1,1,2,2,0,0,1,1,1,1,1,0,21.0,23.0
74,74.0025,3,9,18,25,40,95,2,3,0,0,0,1,2,2,0,0,1,1,2,1,0,0,19.0,18.0
75,74.0025,7,12,19,25,42,105,2,3,0,0,1,1,1,1,0,0,1,1,2,0,0,1,21.0,19.0
76,74.0025,5,8,16,25,41,95,2,3,0,0,1,1,2,2,0,0,1,0,3,1,0,0,19.0,16.0
77,74.0025,4,18,21,23,39,105,2,3,0,0,0,0,2,2,0,0,1,2,1,0,1,0,21.0,21.0
78,74.0025,7,19,22,24,33,105,2,3,0,0,0,1,1,1,0,0,1,1,1,1,0,1,21.0,22.0
79,74.0025,4,14,19,25,33,95,2,3,0,0,1,1,1,1,0,0,1,1,1,0,1,1,19.0,19.0
80,73.507,4,13,28,31,38,114,3,2,0,0,1,0,1,1,0,0,0,1,0,2,1,1,22.8,28.0
81,73.507,4,12,28,33,37,114,3,2,0,0,0,0,0,0,0,0,0,2,0,0,2,1,22.8,28.0
82,73.506,5,12,24,30,41,112,3,2,0,0,0,1,1,1,0,0,1,1,2,1,0,0,22.4,24.0
83,73.506,3,15,22,32,40,112,3,2,0,0,1,1,1,1,0,0,1,0,1,2,1,0,22.4,22.0
84,73.506,1,19,22,30,40,112,3,2,0,0,1,1,1,1,0,0,1,0,2,1,0,1,22.4,22.0
85,73.504,4,16,18,25,29,92,3,2,0,0,0,0,2,3,0,0,0,2,2,0,1,0,18.4,18.0
86,73.503,3,10,18,28,35,94,3,2,0,0,1,0,1,2,0,0,1,1,1,1,0,1,18.8,18.0
87,73.503,6,16,18,25,41,106,3,2,0,0,1,0,2,2,0,0,1,1,2,1,0,0,21.2,18.0
88,73.503,4,16,21,30,35,106,3,2,0,0,0,0,1,1,0,0,1,0,3,0,1,0,21.2,21.0
89,73.503,3,19,24,28,32,106,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,21.2,24.0
90,73.503,4,19,21,30,32,106,3,2,0,0,0,0,0,0,0,0,1,0,1,0,2,1,21.2,21.0
91,73.503,6,16,18,29,37,106,3,2,0,0,1,0,2,3,0,0,1,2,1,0,1,0,21.2,18.0
92,73.503,6,13,18,29,40,106,3,2,0,0,0,1,2,3,0,0,1,2,1,1,0,0,21.2,18.0
93,73.5,2,7,22,28,41,100,3,2,0,0,1,1,1,1,0,0,1,0,1,2,0,1,20.0,22.0
94,73.5,4,9,16,33,38,100,3,2,0,0,0,0,2,2,0,0,1,2,1,0,1,0,20.0,16.0
95,73.0105,5,18,25,32,41,121,2,3,0,0,1,1,2,2,0,0,0,1,2,1,1,0,24.2,25.0
96,73.0075,5,18,20,33,39,115,2,3,0,0,0,1,2,2,0,0,0,3,2,0,0,0,23.0,20.0
97,73.0035,9,18,20,25,35,107,2,3,0,0,1,0,1,1,0,0,1,2,2,0,0,0,21.4,20.0
98,73.0035,1,12,25,32,37,107,2,3,0,0,1,0,0,0,0,0,1,1,1,0,2,0,21.4,25.0
99,73.0035,5,10,19,28,31,93,2,3,0,0,0,1,1,2,0,0,1,0,1,1,0,2,18.6,19.0
100,73.0035,4,15,18,25,31,93,2,3,0,0,1,0,1,1,0,0,1,1,1,1,1,0,18.6,18.0
101,73.0035,3,9,25,30,40,107,2,3,0,0,1,1,1,1,0,0,1,0,3,1,0,0,21.4,25.0
102,73.0025,4,5,16,39,41,105,2,3,1,0,0,1,2,2,0,0,0,0,3,1,1,0,21.0,16.0
103,73.0005,4,7,19,33,36,99,2,3,0,0,0,1,1,1,0,0,1,1,1,0,1,1,19.8,19.0
104,73.0005,7,9,23,30,32,101,2,3,0,0,0,1,2,2,0,0,1,1,2,0,1,0,20.2,23.0
105,73.0005,3,8,23,32,35,101,2,3,0,0,1,0,1,1,0,0,1,1,1,1,1,0,20.2,23.0
106,72.507,3,12,26,32,41,114,3,2,0,0,1,0,0,0,0,0,1,1,0,2,1,0,22.8,26.0
107,72.507,2,13,20,38,41,114,3,2,0,0,0,0,1,1,0,0,1,2,0,2,0,0,22.8,20.0
108,72.504,3,10,22,25,32,92,3,2,0,0,1,0,0,1,0,0,1,0,1,2,1,0,18.4,22.0
109,72.504,4,14,16,25,33,92,3,2,0,0,1,1,2,2,0,0,1,1,2,0,1,0,18.4,16.0
110,72.504,3,9,18,22,40,92,3,2,0,0,0,1,2,2,0,0,1,1,1,2,0,0,18.4,18.0
111,72.504,3,16,26,28,35,108,3,2,0,0,1,0,1,1,0,0,1,0,2,1,0,1,21.6,26.0
112,72.504,4,12,15,23,38,92,3,2,0,0,0,0,2,2,0,0,1,3,0,0,1,0,18.4,15.0
113,72.503,7,19,20,28,32,106,3,2,1,0,0,1,1,1,0,0,0,1,1,0,1,2,21.2,20.0
114,72.503,7,19,20,22,38,106,3,2,1,0,0,1,2,2,0,0,0,2,1,1,0,1,21.2,20.0
115,72.503,3,4,20,38,41,106,3,2,1,0,0,0,1,1,0,0,0,2,0,2,1,0,21.2,20.0
116,72.501,4,8,25,30,35,102,3,2,0,0,1,0,0,0,0,0,1,0,3,0,1,0,20.4,25.0
117,72.501,3,6,22,32,39,102,3,2,0,0,1,0,0,0,0,0,1,0,1,2,1,0,20.4,22.0
118,72.501,4,6,23,28,37,98,3,2,0,0,0,0,1,1,0,0,1,1,0,0,2,1,19.6,23.0
119,72.501,3,5,26,30,38,102,3,2,0,0,0,1,2,2,0,0,1,1,2,1,0,0,20.4,26.0
120,72.501,3,7,26,28,38,102,3,2,0,0,1,1,2,2,0,0,1,1,1,1,0,1,20.4,26.0
121,72.5,6,10,23,28,33,100,3,2,0,0,1,0,1,2,0,0,2,2,0,0,0,1,20.0,23.0
122,72.5,9,16,18,27,30,100,3,2,0,0,0,0,2,2,0,0,2,1,2,0,0,0,20.0,18.0
123,72.5,3,12,21,26,38,100,3,2,0,0,0,0,1,1,0,0,2,2,0,1,0,0,20.0,21.0
124,72.5,6,13,21,28,32,100,3,2,0,0,0,0,0,0,0,0,2,0,0,1,1,1,20.0,21.0
125,72.5,6,14,18,29,33,100,3,2,0,0,0,1,2,3,0,0,2,3,0,0,0,0,20.0,18.0
126,72.5,6,15,18,20,41,100,3,2,0,0,0,0,1,1,0,0,2,2,0,1,0,0,20.0,18.0
127,72.0115,4,19,28,31,41,123,2,3,0,0,1,0,0,0,0,0,0,0,0,2,1,2,24.6,28.0
128,72.0085,7,18,25,30,37,117,2,3,0,0,1,1,2,2,0,0,0,1,3,0,1,0,23.4,25.0
129,72.0085,4,16,19,37,41,117,2,3,0,0,0,0,1,1,0,0,0,0,1,1,2,1,23.4,19.0
130,72.0085,7,12,28,31,39,117,2,3,0,0,0,1,1,1,0,0,0,1,2,1,0,1,23.4,28.0
131,72.0075,6,12,23,33,41,115,2,3,0,0,1,0,1,1,0,0,1,3,0,1,0,0,23.0,23.0
132,72.0075,1,16,22,35,41,115,2,3,0,0,1,0,1,1,0,0,1,0,2,2,0,0,23.0,22.0
133,72.0075,3,17,22,33,40,115,2,3,0,0,1,1,1,1,0,0,1,1,1,2,0,0,23.0,22.0
134,72.0075,3,14,20,37,41,115,2,3,0,0,0,1,1,1,0,0,1,1,0,2,1,0,23.0,20.0
135,72.0075,7,16,21,30,41,115,2,3,0,0,1,1,2,2,0,0,1,0,3,1,0,0,23.0,21.0
136,72.0045,3,11,19,28,30,91,2,3,0,0,0,0,0,0,0,0,1,0,1,1,0,2,18.2,19.0
137,72.0045,5,15,22,30,37,109,2,3,0,0,1,1,1,1,0,0,1,0,2,1,1,0,21.8,22.0
138,72.0045,3,15,22,30,39,109,2,3,0,0,0,0,0,0,0,0,1,0,2,2,0,0,21.8,22.0
139,72.0045,5,10,12,23,41,91,2,3,0,0,0,1,2,3,0,0,1,2,1,1,0,0,18.2,12.0
140,72.0045,5,17,20,29,38,109,2,3,0,0,0,1,2,3,0,0,1,3,1,0,0,0,21.8,20.0
141,72.0045,5,16,24,31,33,109,2,3,0,0,0,1,2,2,0,0,1,1,2,1,0,0,21.8,24.0
142,72.0045,3,6,28,31,41,109,2,3,0,0,1,0,0,0,0,0,1,0,0,3,0,1,21.8,28.0
143,72.0045,8,12,23,31,35,109,2,3,0,0,0,0,1,1,0,0,1,2,1,1,0,0,21.8,23.0
144,72.0015,3,9,22,28,35,97,2,3,0,0,0,0,0,0,0,0,1,0,1,2,0,1,19.4,22.0
145,72.0015,1,4,20,35,37,97,2,3,0,0,0,0,0,0,0,0,1,1,1,0,2,0,19.4,20.0
146,72.0015,4,11,19,30,33,97,2,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1,19.4,19.0
147,72.0015,3,10,16,33,35,97,2,3,0,0,1,0,1,2,0,0,1,1,2,1,0,0,19.4,16.0
148,72.0015,3,6,18,33,37,97,2,3,0,0,1,0,1,1,0,0,1,2,0,1,1,0,19.4,18.0
149,72.0015,3,8,22,31,39,103,2,3,0,0,0,0,0,0,0,0,1,0,1,3,0,0,20.6,22.0
150,72.0015,3,6,20,35,39,103,2,3,0,0,0,0,0,0,0,0,1,1,2,1,0,0,20.6,20.0
151,72.0005,6,13,20,27,33,99,2,3,0,0,1,0,0,0,0,0,2,2,0,1,0,0,19.8,20.0
152,72.0005,7,16,19,21,36,99,2,3,0,0,1,1,2,2,0,0,2,0,2,0,0,1,19.8,19.0
153,72.0005,7,11,20,26,37,101,2,3,0,0,1,1,1,1,0,0,2,1,1,0,1,0,20.2,20.0
154,72.0005,6,13,20,27,35,101,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,20.2,20.0
155,72.0005,3,10,27,29,32,101,2,3,0,0,0,0,0,2,0,0,2,1,0,1,1,0,20.2,27.0
156,72.0005,3,9,16,29,42,99,2,3,0,0,1,0,1,2,0,0,2,1,1,1,0,0,19.8,16.0
157,72.0005,1,10,16,33,41,101,2,3,0,0,1,0,1,2,0,0,2,1,1,1,0,0,20.2,16.0
158,72.0005,7,13,18,21,42,101,2,3,0,0,0,1,2,2,0,0,2,1,1,1,0,0,20.2,18.0
159,72.0005,9,11,16,25,40,101,2,3,0,0,0,1,2,2,0,0,2,0,3,0,0,0,20.2,16.0
160,72.0005,1,10,22,29,37,99,2,3,0,0,0,0,0,2,0,0,2,1,0,1,1,0,19.8,22.0
161,72.0005,7,9,12,31,42,101,2,3,0,0,1,1,1,1,0,0,2,1,1,1,0,0,20.2,12.0
162,72.0005,1,10,12,35,41,99,2,3,0,0,1,0,0,1,0,0,2,1,1,1,0,0,19.8,12.0
163,72.0005,8,15,20,23,35,101,2,3,0,0,1,0,1,1,0,0,2,2,1,0,0,0,20.2,20.0
164,72.0005,3,12,21,29,36,101,2,3,0,0,0,0,0,1,0,0,2,2,0,1,0,0,20.2,21.0
165,72.0005,6,19,21,23,30,99,2,3,0,0,0,0,1,1,0,0,2,1,1,0,0,1,19.8,21.0
166,72.0005,1,6,12,39,41,99,2,3,0,0,1,0,0,0,0,0,2,1,1,1,0,0,19.8,12.0
167,72.0005,9,13,16,25,36,99,2,3,0,0,1,0,1,1,0,0,2,0,2,1,0,0,19.8,16.0
168,72.0005,2,11,25,30,33,101,2,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,20.2,25.0
169,71.505,8,13,22,29,38,110,3,2,0,0,1,0,1,2,0,0,1,2,0,2,0,0,22.0,22.0
170,71.504,7,18,20,31,32,108,3,2,1,0,0,1,2,2,0,0,0,2,1,1,1,0,21.6,20.0
171,71.502,5,9,12,32,38,96,3,2,0,0,1,1,2,2,0,0,1,2,1,0,1,0,19.2,12.0
172,71.502,3,12,14,30,37,96,3,2,0,0,0,1,1,1,0,0,1,1,1,1,1,0,19.2,14.0
173,71.501,4,15,22,24,33,98,3,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,19.6,22.0
174,71.501,6,12,14,29,37,98,3,2,0,0,0,1,1,2,0,0,2,2,0,0,1,0,19.6,14.0
175,71.501,4,10,23,26,35,98,3,2,0,0,0,0,1,2,0,0,2,1,1,0,1,0,19.6,23.0
176,71.501,4,7,10,39,42,102,3,2,0,0,0,1,1,2,0,0,2,0,2,0,1,0,20.4,10.0
177,71.501,8,16,19,24,35,102,3,2,0,0,0,0,1,1,0,0,2,0,2,0,0,1,20.4,19.0
178,71.501,1,19,22,26,30,98,3,2,0,0,0,0,0,0,0,0,2,0,1,1,0,1,19.6,22.0
179,71.501,2,11,18,30,41,102,3,2,0,0,1,0,1,1,0,0,2,1,1,1,0,0,20.4,18.0
180,71.501,2,11,20,30,35,98,3,2,0,0,1,0,0,0,0,0,2,1,2,0,0,0,19.6,20.0
181,71.501,8,10,16,29,35,98,3,2,0,0,0,0,1,3,0,0,2,1,2,0,0,0,19.6,16.0
182,71.501,1,9,16,32,40,98,3,2,0,0,0,1,2,2,0,0,2,0,2,0,1,0,19.6,16.0
183,71.501,9,12,14,22,41,98,3,2,0,0,1,1,1,1,0,0,2,1,0,2,0,0,19.6,14.0
184,71.501,6,11,18,25,38,98,3,2,0,0,1,0,2,2,0,0,2,2,1,0,0,0,19.6,18.0
185,71.501,2,14,23,30,33,102,3,2,0,0,1,1,2,2,0,0,2,2,1,0,0,0,20.4,23.0
186,71.501,2,6,23,31,40,102,3,2,0,0,0,1,2,2,0,0,2,1,1,1,0,0,20.4,23.0
187,71.501,4,5,20,32,37,98,3,2,1,0,0,1,1,1,0,0,0,1,1,0,3,0,19.6,20.0
188,71.501,4,12,21,25,36,98,3,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,19.6,21.0
189,71.501,3,11,18,28,42,102,3,2,0,0,1,0,1,1,0,0,2,1,0,1,0,1,20.4,18.0
190,71.501,1,19,24,28,30,102,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,20.4,24.0
191,71.5,7,10,22,30,31,100,3,2,1,0,1,1,1,2,0,0,1,0,2,2,0,0,20.0,22.0
192,71.5,4,15,20,30,31,100,3,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,20.0,20.0
193,71.5,3,17,18,22,40,100,3,2,1,0,0,1,2,2,0,0,1,1,1,2,0,0,20.0,18.0
194,71.5,6,12,23,29,30,100,3,2,1,0,0,0,1,2,0,0,1,3,1,0,0,0,20.0,23.0
195,71.5,8,16,22,23,31,100,3,2,1,0,0,0,2,2,0,0,1,1,1,2,0,0,20.0,22.0
196,71.5,4,17,20,29,30,100,3,2,1,0,1,0,0,1,0,0,1,2,1,0,1,0,20.0,20.0
197,71.0125,4,16,25,39,41,125,2,3,0,0,0,0,1,1,0,0,0,0,3,1,1,0,25.0,25.0
198,71.0085,7,10,20,39,41,117,2,3,0,0,1,1,1,2,0,0,1,1,2,1,0,0,23.4,20.0
199,71.0055,2,13,19,25,30,89,2,3,0,0,0,0,0,0,0,0,1,0,2,1,0,1,17.8,19.0
200,71.0055,8,13,19,30,41,111,2,3,0,0,0,0,0,0,0,0,1,0,1,2,0,1,22.2,19.0
201,71.0055,3,9,28,30,41,111,2,3,0,0,0,0,0,0,0,0,1,0,1,2,0,1,22.2,28.0
202,71.0055,7,16,21,28,39,111,2,3,0,0,0,1,2,2,0,0,1,0,3,0,0,1,22.2,21.0
203,71.0055,4,17,23,29,38,111,2,3,0,0,0,0,2,3,0,0,1,3,0,0,1,0,22.2,23.0
204,71.0055,4,11,18,25,31,89,2,3,0,0,1,0,1,1,0,0,1,1,1,1,1,0,17.8,18.0
205,71.0055,1,4,13,31,40,89,2,3,0,0,1,1,1,1,0,0,1,0,1,2,1,0,17.8,13.0
206,71.0055,6,13,22,31,39,111,2,3,0,0,0,0,0,0,0,0,1,0,1,3,0,0,22.2,22.0
207,71.0045,1,10,22,35,41,109,2,3,0,0,1,0,0,1,0,0,2,0,1,2,0,0,21.8,22.0
208,71.0025,7,9,20,22,37,95,2,3,0,0,1,1,1,1,0,0,1,1,1,1,1,0,19.0,20.0
209,71.0025,1,12,18,31,33,95,2,3,0,0,1,0,1,1,0,0,1,3,0,1,0,0,19.0,18.0
210,71.0025,5,13,17,32,38,105,2,3,0,0,0,1,2,2,0,0,1,1,1,1,1,0,21.0,17.0
211,71.0025,2,7,23,30,33,95,2,3,0,0,1,1,2,2,0,0,1,2,2,0,0,0,19.0,23.0
212,71.0025,3,5,22,36,39,105,2,3,0,0,0,1,1,1,0,0,1,0,2,2,0,0,21.0,22.0
213,71.0015,7,10,18,27,41,103,2,3,0,0,1,1,2,3,0,0,2,1,1,1,0,0,20.6,18.0
214,71.0015,2,15,19,28,33,97,2,3,0,0,0,0,0,0,0,0,2,1,0,0,0,2,19.4,19.0
215,71.0015,5,9,18,24,41,97,2,3,0,0,0,1,2,2,0,0,2,1,1,1,0,0,19.4,18.0
216,71.0015,1,3,21,38,40,103,2,3,0,0,1,1,2,2,0,0,2,1,1,1,0,0,20.6,21.0
217,71.0015,8,10,19,29,37,103,2,3,0,0,1,0,0,2,0,0,2,1,0,0,1,1,20.6,19.0
218,71.0015,5,11,18,24,39,97,2,3,0,0,0,1,2,2,0,0,2,1,2,0,0,0,19.4,18.0
219,71.0015,3,14,19,24,37,97,2,3,0,0,1,1,1,1,0,0,2,0,0,1,1,1,19.4,19.0
220,71.0015,9,13,16,23,42,103,2,3,0,0,1,0,2,2,0,0,2,1,1,1,0,0,20.6,16.0
221,71.0015,8,12,25,27,31,103,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,20.6,25.0
222,71.0015,9,12,19,23,34,97,2,3,0,0,1,1,2,2,0,0,2,2,0,0,0,1,19.4,19.0
223,71.0015,5,8,17,29,38,97,2,3,0,0,1,1,2,3,0,0,2,2,1,0,0,0,19.4,17.0
224,71.0005,1,19,20,28,31,99,2,3,1,0,1,0,0,0,0,0,1,1,0,1,0,2,19.8,20.0
225,71.0005,5,12,21,30,31,99,2,3,1,0,1,1,1,1,0,0,1,1,2,1,0,0,19.8,21.0
226,70.509,4,10,25,38,41,118,3,2,0,0,0,0,1,2,0,0,1,1,1,1,1,0,23.6,25.0
227,70.509,2,18,22,35,41,118,3,2,0,0,1,0,1,1,0,0,1,1,1,2,0,0,23.6,22.0
228,70.506,1,13,20,22,32,88,3,2,0,0,1,0,0,0,0,0,1,1,0,2,1,0,17.6,20.0
229,70.506,3,6,19,22,38,88,3,2,0,0,0,0,1,1,0,0,1,1,0,2,0,1,17.6,19.0
230,70.506,4,11,16,20,37,88,3,2,0,0,0,0,1,1,0,0,1,1,1,0,2,0,17.6,16.0
231,70.506,4,13,24,32,39,112,3,2,0,0,1,0,0,0,0,0,1,0,1,1,2,0,22.4,24.0
232,70.506,4,12,27,31,38,112,3,2,0,0,0,0,1,1,0,0,1,2,0,1,1,0,22.4,27.0
233,70.505,4,19,20,28,39,110,3,2,1,0,1,0,0,0,0,0,0,1,1,0,1,2,22.0,20.0
234,70.503,4,8,23,32,39,106,3,2,0,0,0,0,1,1,0,0,1,1,1,0,2,0,21.2,23.0
235,70.503,5,8,23,28,30,94,3,2,0,0,1,1,2,2,0,0,1,1,2,0,0,1,18.8,23.0
