Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Modx,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
21,74.506,5,18,20,30,39,112,3,2,0,0,1,0,1,2,2,0,0,0,2,3,0,0,0,22.4,20.0
22,74.502,6,12,19,28,31,96,3,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,19.2,19.0
23,74.502,1,12,23,28,40,104,3,2,0,0,0,0,1,2,2,0,0,1,2,1,0,0,1,20.8,23.0
24,74.502,3,16,24,28,33,104,3,2,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,20.8,24.0
25,74.502,6,18,20,23,37,104,3,2,0,0,0,0,0,2,2,0,0,1,3,0,0,1,0,20.8,20.0
26,74.0065,7,19,22,28,37,113,2,3,0,0,1,0,1,1,1,0,0,0,0,1,1,1,2,22.6,22.0
27,74.0055,3,15,20,32,41,111,2,3,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,22.2,20.0
28,74.0025,8,12,23,25,37,105,2,3,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,21.0,23.0
29,74.0025,2,19,25,28,31,105,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,21.0,25.0
30,74.0025,3,10,16,25,41,95,2,3,0,0,0,0,0,1,2,0,0,1,0,2,2,0,0,19.0,16.0
31,74.0025,1,12,23,28,31,95,2,3,0,0,1,0,0,1,1,0,0,1,2,0,1,0,1,19.0,23.0
32,74.0025,8,12,25,29,31,105,2,3,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,21.0,25.0
33,74.0015,3,18,22,23,37,103,2,3,1,0,1,0,0,2,2,0,0,0,2,0,2,1,0,20.6,22.0
34,73.506,3,12,20,35,42,112,3,2,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,22.4,20.0
35,73.503,7,16,20,24,39,106,3,2,0,0,0,0,1,2,2,0,0,1,1,3,0,0,0,21.2,20.0
36,73.503,6,18,23,28,31,106,3,2,0,0,1,0,0,2,2,0,0,1,2,0,1,0,1,21.2,23.0
37,73.503,1,3,12,38,40,94,3,2,0,0,0,0,1,2,2,0,0,1,2,1,1,0,0,18.8,12.0
38,73.503,3,6,12,32,41,94,3,2,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,18.8,12.0
39,73.503,2,4,19,29,40,94,3,2,0,0,1,0,1,1,2,0,0,1,1,1,0,1,1,18.8,19.0
40,73.0065,5,16,21,30,41,113,2,3,0,0,1,0,1,2,2,0,0,1,0,3,1,0,0,22.6,21.0
41,73.0035,7,10,13,28,35,93,2,3,0,0,0,0,1,1,2,0,0,1,0,2,1,0,1,18.6,13.0
42,73.0035,3,15,20,28,41,107,2,3,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,21.4,20.0
43,73.0035,4,10,19,29,31,93,2,3,0,0,1,0,0,0,2,0,0,1,1,0,1,1,1,18.6,19.0
44,73.0035,7,17,22,28,33,107,2,3,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,21.4,22.0
45,73.0005,1,16,19,30,33,99,2,3,0,0,0,0,0,1,1,0,0,1,1,2,0,0,1,19.8,19.0
46,73.0005,2,5,20,33,39,99,2,3,0,0,0,0,1,1,1,0,0,1,2,2,0,0,0,19.8,20.0
47,73.0005,3,13,15,32,38,101,2,3,0,0,1,0,0,1,1,0,0,1,1,0,2,1,0,20.2,15.0
48,73.0005,3,10,12,37,39,101,2,3,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,20.2,12.0
49,72.507,1,12,28,33,40,114,3,2,0,0,0,0,1,1,1,0,0,1,2,1,0,0,1,22.8,28.0
50,72.504,9,13,18,20,32,92,3,2,0,0,0,0,0,1,1,0,0,1,2,0,1,1,0,18.4,18.0
51,72.504,3,13,24,28,40,108,3,2,0,0,1,0,1,1,1,0,0,1,0,1,2,0,1,21.6,24.0
52,72.504,8,16,20,25,39,108,3,2,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,21.6,20.0
53,72.504,5,16,20,25,42,108,3,2,0,0,1,0,1,2,2,0,0,1,1,3,0,0,0,21.6,20.0
54,72.504,2,13,16,22,39,92,3,2,0,0,1,0,0,1,1,0,0,1,0,2,2,0,0,18.4,16.0
55,72.501,5,8,16,30,39,98,3,2,0,0,0,0,1,2,2,0,0,1,0,4,0,0,0,19.6,16.0
56,72.501,4,10,12,33,39,98,3,2,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,19.6,12.0
57,72.501,11,13,20,22,32,98,3,2,0,0,1,0,0,0,0,0,0,1,1,0,2,1,0,19.6,20.0
58,72.501,3,6,22,28,39,98,3,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,19.6,22.0
59,72.5,2,15,20,30,33,100,3,2,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,20.0,20.0
60,72.5,9,14,22,25,30,100,3,2,0,0,0,0,1,1,1,0,0,2,0,2,1,0,0,20.0,22.0
61,72.5,4,17,20,23,36,100,3,2,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,20.0,20.0
62,72.5,2,10,20,31,37,100,3,2,0,0,1,0,0,0,1,0,0,2,1,0,1,1,0,20.0,20.0
63,72.5,2,10,16,31,41,100,3,2,0,0,1,0,0,1,2,0,0,2,0,1,2,0,0,20.0,16.0
64,72.0075,3,17,23,32,40,115,2,3,0,0,1,0,1,2,2,0,0,1,1,1,1,1,0,23.0,23.0
65,72.0015,3,8,12,35,39,97,2,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,19.4,12.0
66,72.0015,5,8,12,33,39,97,2,3,0,0,0,0,1,1,1,0,0,1,2,2,0,0,0,19.4,12.0
67,72.0005,5,8,19,25,42,99,2,3,0,0,1,0,1,1,1,0,0,2,0,2,0,0,1,19.8,19.0
68,72.0005,3,4,22,31,39,99,2,3,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,19.8,22.0
69,72.0005,8,13,16,27,35,99,2,3,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0,19.8,16.0
70,72.0005,3,10,21,28,37,99,2,3,0,0,0,0,0,0,1,0,0,2,0,0,1,1,1,19.8,21.0
71,72.0005,3,7,15,32,42,99,2,3,0,0,1,0,1,1,1,0,0,2,0,1,1,1,0,19.8,15.0
72,72.0005,1,17,22,29,32,101,2,3,0,0,1,0,0,0,1,0,0,2,1,0,1,1,0,20.2,22.0
73,72.0005,4,5,18,33,39,99,2,3,1,0,0,0,1,2,2,0,0,0,2,2,0,1,0,19.8,18.0
74,71.508,3,16,27,30,40,116,3,2,0,0,1,0,1,2,2,0,0,1,0,3,1,0,0,23.2,27.0
75,71.505,8,16,20,31,35,110,3,2,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0,22.0,20.0
76,71.505,6,12,16,25,31,90,3,2,0,0,1,0,0,1,1,0,0,1,1,2,1,0,0,18.0,16.0
77,71.505,3,6,22,38,41,110,3,2,0,0,0,0,0,1,1,0,0,1,1,0,3,0,0,22.0,22.0
78,71.505,7,12,22,33,36,110,3,2,0,0,1,0,1,1,1,0,0,1,2,1,1,0,0,22.0,22.0
79,71.502,11,18,20,23,32,104,3,2,0,0,0,0,0,2,2,0,0,1,3,0,0,1,0,20.8,20.0
80,71.502,3,8,18,32,35,96,3,2,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,19.2,18.0
81,71.501,2,7,18,33,42,102,3,2,0,0,1,0,1,2,2,0,0,2,2,1,0,0,0,20.4,18.0
82,71.501,4,10,21,23,40,98,3,2,0,0,1,0,1,2,3,0,0,2,1,1,0,1,0,19.6,21.0
83,71.501,4,14,21,25,38,102,3,2,0,0,1,0,1,2,2,0,0,2,1,1,0,1,0,20.4,21.0
84,71.501,1,16,20,29,36,102,3,2,0,0,1,0,0,1,2,0,0,2,2,1,0,0,0,20.4,20.0
85,71.501,4,10,27,29,32,102,3,2,0,0,0,0,0,0,2,0,0,2,1,0,0,2,0,20.4,27.0
86,71.5,4,18,19,23,36,100,3,2,1,0,0,0,0,2,2,0,0,1,2,0,0,1,1,20.0,19.0
87,71.0055,1,18,22,33,37,111,2,3,0,0,0,0,0,1,1,0,0,1,2,0,1,1,0,22.2,22.0
88,71.0055,5,9,12,22,41,89,2,3,0,0,1,0,1,1,1,0,0,1,1,1,2,0,0,17.8,12.0
89,71.0055,3,5,16,24,41,89,2,3,0,0,0,0,1,2,2,0,0,1,0,2,2,0,0,17.8,16.0
90,71.0025,2,7,25,33,38,105,2,3,0,0,0,0,1,2,2,0,0,1,2,2,0,0,0,21.0,25.0
91,71.0025,12,16,21,25,31,105,2,3,0,0,1,0,0,1,1,0,0,1,1,2,1,0,0,21.0,21.0
92,71.0025,3,5,29,32,36,105,2,3,0,0,0,0,1,1,2,0,0,1,1,1,1,1,0,21.0,29.0
93,71.0015,9,11,22,25,30,97,2,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,19.4,22.0
94,71.0015,2,13,19,24,39,97,2,3,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,19.4,19.0
95,71.0015,3,16,24,27,33,103,2,3,0,0,1,0,0,1,1,0,0,2,1,1,1,0,0,20.6,24.0
96,71.0015,7,12,17,26,35,97,2,3,0,0,1,0,1,1,1,0,0,2,1,2,0,0,0,19.4,17.0
97,71.0015,1,18,21,25,32,97,2,3,0,0,1,0,0,1,1,0,0,2,1,1,0,1,0,19.4,21.0
98,71.0015,1,10,12,39,41,103,2,3,0,0,1,0,0,0,1,0,0,2,1,1,1,0,0,20.6,12.0
99,71.0015,9,17,20,25,32,103,2,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,20.6,20.0
100,71.0015,2,15,19,23,38,97,2,3,0,0,0,0,0,2,2,0,0,2,2,0,0,0,1,19.4,19.0
101,71.0005,7,17,22,23,30,99,2,3,1,0,1,0,1,2,2,0,0,1,1,2,1,0,0,19.8,22.0
102,71.0005,1,19,20,22,37,99,2,3,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,19.8,20.0
103,71.0005,6,13,22,23,35,99,2,3,1,0,1,0,0,1,1,0,0,1,1,1,2,0,0,19.8,22.0
104,70.509,4,15,22,37,40,118,3,2,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,23.6,22.0
105,70.509,4,19,22,31,42,118,3,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,23.6,22.0
106,70.506,2,4,19,22,41,88,3,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,17.6,19.0
107,70.506,2,7,16,28,35,88,3,2,0,0,0,0,1,2,2,0,0,1,0,3,0,0,1,17.6,16.0
108,70.505,3,10,20,36,41,110,3,2,0,0,1,0,0,0,1,0,0,2,1,0,2,0,0,22.0,20.0
109,70.503,10,18,22,25,31,106,3,2,0,0,0,0,0,1,2,0,0,1,1,1,2,0,0,21.2,22.0
110,70.502,3,12,19,26,36,96,3,2,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,19.2,19.0
111,70.502,1,16,22,24,33,96,3,2,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,19.2,22.0
112,70.502,4,9,18,24,41,96,3,2,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,19.2,18.0
113,70.502,2,10,23,31,38,104,3,2,0,0,0,0,0,2,3,0,0,2,2,0,1,0,0,20.8,23.0
114,70.502,6,14,20,29,35,104,3,2,0,0,0,0,1,1,2,0,0,2,2,1,0,0,0,20.8,20.0
115,70.502,8,10,23,25,30,96,3,2,0,0,1,0,0,1,2,0,0,2,1,2,0,0,0,19.2,23.0
116,70.0105,4,13,30,33,41,121,2,3,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,24.2,30.0
117,70.0105,3,5,12,22,37,79,2,3,0,0,1,0,1,1,1,0,0,0,1,1,2,1,0,15.8,12.0
118,70.0095,9,13,25,32,40,119,2,3,0,0,0,0,1,1,1,0,0,1,0,2,1,1,0,23.8,25.0
119,70.0095,9,12,22,35,41,119,2,3,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,23.8,22.0
120,70.0065,1,7,18,20,41,87,2,3,0,0,1,0,1,2,2,0,0,1,2,1,1,0,0,17.4,18.0
121,70.0065,5,18,27,30,33,113,2,3,0,0,0,0,1,2,2,0,0,1,2,2,0,0,0,22.6,27.0
122,70.0065,4,6,29,33,41,113,2,3,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,22.6,29.0
123,70.0065,1,4,29,38,41,113,2,3,0,0,1,0,0,1,2,0,0,1,2,0,1,1,0,22.6,29.0
124,70.0065,7,15,22,30,39,113,2,3,0,0,0,0,1,1,1,0,0,1,0,3,1,0,0,22.6,22.0
125,70.0065,1,4,12,29,41,87,2,3,0,0,1,0,0,0,1,0,0,1,2,0,1,1,0,17.4,12.0
126,70.0025,8,11,19,22,35,95,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,19.0,19.0
127,70.0025,3,10,21,28,33,95,2,3,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,19.0,21.0
128,70.0025,6,11,23,30,35,105,2,3,0,0,0,0,0,1,1,0,0,2,1,2,0,0,0,21.0,23.0
129,70.0025,9,17,19,28,32,105,2,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,21.0,19.0
130,70.0015,4,5,19,33,42,103,2,3,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,20.6,19.0
131,69.511,12,16,20,33,41,122,3,2,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,24.4,20.0
132,69.51,4,19,24,32,41,120,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,24.0,24.0
133,69.51,8,19,22,30,41,120,3,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,24.0,22.0
134,69.51,4,18,25,31,42,120,3,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,24.0,25.0
135,69.508,16,19,23,28,30,116,3,2,0,0,0,0,0,2,2,0,0,0,1,2,0,0,2,23.2,23.0
136,69.508,12,18,20,25,41,116,3,2,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,23.2,20.0
137,69.507,8,16,22,29,39,114,3,2,0,0,1,0,0,1,2,0,0,1,1,2,1,0,0,22.8,22.0
138,69.507,7,11,18,20,30,86,3,2,0,0,1,0,1,2,2,0,0,1,2,2,0,0,0,17.2,18.0
139,69.507,4,11,16,22,33,86,3,2,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,17.2,16.0
140,69.507,6,12,23,35,38,114,3,2,0,0,0,0,0,2,2,0,0,1,3,1,0,0,0,22.8,23.0
141,69.507,4,9,13,28,32,86,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,17.2,13.0
142,69.507,2,18,22,33,39,114,3,2,0,0,1,0,0,1,1,0,0,1,2,1,1,0,0,22.8,22.0
143,69.504,4,9,20,22,37,92,3,2,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,18.4,20.0
144,69.504,2,7,28,32,39,108,3,2,0,0,1,0,1,1,1,0,0,1,0,2,0,1,1,21.6,28.0
145,69.503,9,17,20,28,32,106,3,2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,21.2,20.0
146,69.503,6,8,20,31,41,106,3,2,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,21.2,20.0
147,69.503,6,12,24,31,33,106,3,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,21.2,24.0
148,69.503,6,13,18,24,33,94,3,2,0,0,1,0,0,1,1,0,0,2,2,0,1,0,0,18.8,18.0
149,69.503,4,7,10,31,42,94,3,2,0,0,0,0,1,1,2,0,0,2,0,1,1,1,0,18.8,10.0
150,69.503,4,14,21,32,35,106,3,2,0,0,1,0,1,1,1,0,0,2,0,1,0,2,0,21.2,21.0
151,69.502,7,18,24,25,30,104,3,2,1,0,0,0,1,2,2,0,0,1,1,3,0,0,0,20.8,24.0
152,69.502,4,12,24,25,39,104,3,2,1,0,1,0,0,0,0,0,0,1,1,2,0,1,0,20.8,24.0
153,69.502,6,7,18,32,41,104,3,2,1,0,0,0,1,2,2,0,0,1,1,1,1,1,0,20.8,18.0
154,69.502,2,19,20,23,32,96,3,2,1,0,1,0,0,1,1,0,0,1,2,0,0,1,1,19.2,20.0
155,69.5,1,4,24,32,39,100,3,2,0,0,1,0,0,0,0,0,0,2,0,1,0,2,0,20.0,24.0
156,69.5,11,13,20,22,34,100,3,2,0,0,0,0,1,1,1,0,0,2,1,0,2,0,0,20.0,20.0
157,69.0075,7,18,24,29,37,115,2,3,0,0,1,0,1,2,3,0,0,1,2,1,0,1,0,23.0,24.0
158,69.0065,1,12,23,35,42,113,2,3,0,0,1,0,0,1,1,0,0,2,2,1,0,0,0,22.6,23.0
159,69.0045,13,18,21,25,32,109,2,3,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,21.8,21.0
160,69.0035,1,6,20,39,41,107,2,3,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,21.4,20.0
161,69.0035,4,15,26,29,33,107,2,3,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,21.4,26.0
162,69.0035,8,11,22,31,35,107,2,3,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,21.4,22.0
163,69.0035,5,17,20,23,42,107,2,3,0,0,0,0,1,2,2,0,0,2,2,1,0,0,0,21.4,20.0
164,69.0035,3,10,13,26,41,93,2,3,0,0,1,0,0,0,1,0,0,2,0,0,3,0,0,18.6,13.0
165,69.0035,1,7,25,32,42,107,2,3,0,0,1,0,1,1,1,0,0,2,0,2,0,1,0,21.4,25.0
166,69.0035,3,5,15,28,42,93,2,3,0,0,1,0,1,1,1,0,0,2,0,1,1,0,1,18.6,15.0
167,69.0005,5,8,24,29,33,99,2,3,0,0,0,0,1,1,2,0,0,2,2,1,0,0,0,19.8,24.0
168,69.0005,6,11,18,31,33,99,2,3,0,0,1,0,0,1,1,0,0,2,2,0,1,0,0,19.8,18.0
169,69.0005,4,9,15,35,38,101,2,3,0,0,1,0,0,1,1,0,0,2,1,1,0,1,0,20.2,15.0
170,69.0005,5,8,21,29,38,101,2,3,0,0,1,0,1,2,3,0,0,2,2,1,0,0,0,20.2,21.0
171,69.0005,4,10,17,31,37,99,2,3,0,0,1,0,0,0,1,0,0,2,0,0,1,2,0,19.8,17.0
172,68.509,13,16,22,28,39,118,3,2,0,0,0,0,0,1,1,0,0,0,0,2,2,0,1,23.6,22.0
173,68.508,2,13,16,20,33,84,3,2,0,0,1,0,0,1,1,0,0,1,2,1,1,0,0,16.8,16.0
174,68.508,3,19,26,30,38,116,3,2,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,23.2,26.0
175,68.507,2,18,21,33,40,114,3,2,0,0,0,0,1,2,2,0,0,2,2,1,0,0,0,22.8,21.0
176,68.505,8,12,18,33,39,110,3,2,0,0,1,0,0,1,1,0,0,1,3,1,0,0,0,22.0,18.0
177,68.504,9,17,20,22,40,108,3,2,0,0,1,0,1,1,1,0,0,2,1,1,1,0,0,21.6,20.0
178,68.504,4,11,15,38,40,108,3,2,0,0,0,0,1,2,2,0,0,2,1,1,0,1,0,21.6,15.0
179,68.504,1,13,28,32,34,108,3,2,0,0,0,0,1,1,1,0,0,2,0,0,1,1,1,21.6,28.0
180,68.504,4,5,28,32,39,108,3,2,1,0,0,0,1,1,1,0,0,0,0,2,0,2,1,21.6,28.0
181,68.504,1,18,22,27,40,108,3,2,0,0,0,0,1,2,2,0,0,2,1,1,1,0,0,21.6,22.0
182,68.504,2,17,22,28,39,108,3,2,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,21.6,22.0
183,68.504,2,17,20,31,38,108,3,2,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,21.6,20.0
184,68.501,7,9,20,30,36,102,3,2,0,0,1,0,1,1,1,0,0,2,1,2,0,0,0,20.4,20.0
185,68.501,2,16,19,31,34,102,3,2,0,0,0,0,1,2,2,0,0,2,0,1,1,0,1,20.4,19.0
186,68.501,3,8,22,33,36,102,3,2,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,20.4,22.0
187,68.5,7,8,12,35,38,100,3,2,1,0,1,0,1,2,2,0,0,1,2,2,0,0,0,20.0,12.0
188,68.5,2,8,13,36,41,100,3,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,20.0,13.0
189,68.0075,6,11,25,33,40,115,2,3,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,23.0,25.0
190,68.0075,9,11,23,32,40,115,2,3,0,0,0,0,1,2,2,0,0,2,1,1,0,1,0,23.0,23.0
191,68.0075,6,15,22,31,41,115,2,3,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,23.0,22.0
192,68.0045,5,9,11,28,38,91,2,3,0,0,1,0,1,2,2,0,0,2,1,1,0,0,1,18.2,11.0
193,68.0045,3,11,29,32,34,109,2,3,0,0,0,0,1,1,2,0,0,2,1,0,1,1,0,21.8,29.0
194,68.0045,1,8,29,31,40,109,2,3,0,0,1,0,1,1,2,0,0,2,1,1,1,0,0,21.8,29.0
195,68.0045,2,9,22,35,41,109,2,3,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,21.8,22.0
196,68.0045,1,3,28,35,42,109,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,21.8,28.0
197,68.0045,1,5,18,25,42,91,2,3,0,0,1,0,1,2,2,0,0,2,1,2,0,0,0,18.2,18.0
198,68.0045,1,10,18,23,39,91,2,3,0,0,0,0,0,2,3,0,0,2,2,1,0,0,0,18.2,18.0
199,68.0035,6,12,13,29,33,93,2,3,1,0,1,0,0,0,1,0,0,1,3,0,1,0,0,18.6,13.0
200,68.0035,7,15,16,20,35,93,2,3,1,0,1,0,1,2,2,0,0,1,1,3,0,0,0,18.6,16.0
201,68.0015,4,6,23,27,37,97,2,3,0,0,1,0,0,1,1,0,0,2,1,0,0,2,0,19.4,23.0
202,68.0005,4,5,21,30,39,99,2,3,1,0,0,0,1,1,1,0,0,1,0,3,0,1,0,19.8,21.0
203,68.0005,8,14,17,23,37,99,2,3,0,0,1,0,1,2,2,0,0,3,1,0,0,1,0,19.8,17.0
204,68.0005,9,11,18,26,35,99,2,3,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,19.8,18.0
205,68.0005,6,7,25,28,33,99,2,3,1,0,0,0,1,1,1,0,0,1,1,2,0,0,1,19.8,25.0
206,68.0005,9,11,23,26,30,99,2,3,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,19.8,23.0
207,68.0005,8,10,17,25,39,99,2,3,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,19.8,17.0
208,67.513,3,12,32,38,41,126,3,2,0,0,1,0,0,1,1,0,0,0,2,0,2,1,0,25.2,32.0
209,67.512,5,12,28,37,42,124,3,2,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,24.8,28.0
210,67.512,4,16,27,37,40,124,3,2,0,0,1,0,1,2,2,0,0,1,0,2,0,2,0,24.8,27.0
211,67.509,2,7,16,25,32,82,3,2,0,0,1,0,1,2,2,0,0,1,0,3,0,1,0,16.4,16.0
212,67.509,8,16,19,35,40,118,3,2,0,0,0,0,1,2,2,0,0,1,0,3,0,0,1,23.6,19.0
213,67.508,2,14,20,39,41,116,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,0,0,23.2,20.0
214,67.508,1,10,28,37,40,116,3,2,0,0,1,0,1,1,2,0,0,2,0,1,0,1,1,23.2,28.0
215,67.505,8,11,18,20,33,90,3,2,0,0,1,0,0,1,1,0,0,2,3,0,0,0,0,18.0,18.0
216,67.505,9,12,17,22,30,90,3,2,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,18.0,17.0
217,67.505,8,11,20,32,39,110,3,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,22.0,20.0
218,67.505,3,10,18,24,35,90,3,2,0,0,0,0,0,1,2,0,0,2,1,1,1,0,0,18.0,18.0
219,67.505,2,13,16,24,35,90,3,2,0,0,0,0,0,1,1,0,0,2,0,2,1,0,0,18.0,16.0
220,67.505,2,12,14,23,39,90,3,2,0,0,1,0,1,2,2,0,0,2,2,1,0,0,0,18.0,14.0
221,67.504,2,10,23,31,42,108,3,2,0,0,1,0,0,1,2,0,0,3,1,0,1,0,0,21.6,23.0
222,67.504,2,3,18,28,41,92,3,2,1,0,1,0,0,1,1,0,0,1,1,0,2,0,1,18.4,18.0
223,67.504,3,4,18,27,40,92,3,2,1,0,0,0,1,2,2,0,0,1,1,1,1,1,0,18.4,18.0
224,67.502,6,8,20,31,39,104,3,2,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,20.8,20.0
225,67.502,12,14,21,25,32,104,3,2,0,0,1,0,1,1,1,0,0,2,1,1,0,1,0,20.8,21.0
226,67.502,2,11,18,35,38,104,3,2,0,0,1,0,0,2,2,0,0,2,2,1,0,0,0,20.8,18.0
227,67.501,2,4,28,29,35,98,3,2,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,19.6,28.0
228,67.501,1,14,18,29,36,98,3,2,0,0,0,0,1,2,3,0,0,3,2,0,0,0,0,19.6,18.0
