Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Modx,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
109,71.0015,5,9,19,28,36,97,2,3,0,0,1,0,1,1,1,0,0,2,0,1,0,0,2,19.4,19.0
110,71.0005,5,18,19,26,31,99,2,3,1,0,0,0,1,2,2,0,0,1,1,1,1,0,1,19.8,19.0
111,70.506,2,4,19,22,41,88,3,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,17.6,19.0
112,70.506,4,6,18,29,31,88,3,2,0,0,0,0,0,1,2,0,0,1,2,0,1,1,0,17.6,18.0
113,70.506,3,16,28,31,34,112,3,2,0,0,0,0,1,2,2,0,0,1,0,1,2,0,1,22.4,28.0
114,70.506,4,17,20,33,38,112,3,2,0,0,0,0,0,1,1,0,0,1,3,0,0,1,0,22.4,20.0
115,70.505,2,13,20,34,41,110,3,2,0,0,0,0,1,1,1,0,0,2,1,0,2,0,0,22.0,20.0
116,70.505,3,12,16,39,40,110,3,2,1,0,0,0,1,2,2,0,0,0,1,3,1,0,0,22.0,16.0
117,70.503,2,5,18,32,37,94,3,2,0,0,1,0,1,2,2,0,0,1,1,1,0,2,0,18.8,18.0
118,70.503,9,12,18,32,35,106,3,2,0,0,1,0,0,1,1,0,0,1,2,1,0,1,0,21.2,18.0
119,70.502,5,8,16,25,42,96,3,2,0,0,1,0,1,2,2,0,0,2,0,3,0,0,0,19.2,16.0
120,70.502,8,12,17,20,39,96,3,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,19.2,17.0
121,70.502,6,15,18,25,40,104,3,2,0,0,1,0,1,2,2,0,0,2,1,2,0,0,0,20.8,18.0
122,70.502,1,14,16,28,37,96,3,2,0,0,0,0,1,2,2,0,0,2,0,1,0,1,1,19.2,16.0
123,70.0095,3,13,28,34,41,119,2,3,0,0,1,0,1,1,1,0,0,1,0,0,3,0,1,23.8,28.0
124,70.0095,7,18,21,32,41,119,2,3,0,0,1,0,1,2,2,0,0,1,1,1,1,1,0,23.8,21.0
125,70.0095,9,16,22,31,41,119,2,3,0,0,1,0,0,1,1,0,0,1,0,1,3,0,0,23.8,22.0
126,70.0065,5,15,22,33,38,113,2,3,0,0,1,0,1,2,2,0,0,1,2,1,1,0,0,22.6,22.0
127,70.0065,3,16,24,29,41,113,2,3,0,0,0,0,0,1,2,0,0,1,1,1,2,0,0,22.6,24.0
128,70.0065,2,19,28,31,33,113,2,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,22.6,28.0
129,70.0065,3,5,16,24,39,87,2,3,0,0,0,0,1,2,2,0,0,1,0,3,1,0,0,17.4,16.0
130,70.0035,5,16,19,24,29,93,2,3,0,0,1,0,1,2,3,0,0,1,1,2,0,0,1,18.6,19.0
131,70.0035,3,8,29,32,35,107,2,3,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,21.4,29.0
132,70.0035,3,6,19,30,35,93,2,3,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,18.6,19.0
133,70.0035,4,9,22,33,39,107,2,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,21.4,22.0
134,70.0025,3,9,13,38,42,105,2,3,0,0,1,0,0,1,1,0,0,2,1,0,2,0,0,21.0,13.0
135,70.0025,3,19,21,24,38,105,2,3,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,21.0,21.0
136,70.0025,6,10,13,25,41,95,2,3,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,19.0,13.0
137,70.0025,6,12,25,27,35,105,2,3,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,21.0,25.0
138,70.0025,4,8,17,35,41,105,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,21.0,17.0
139,70.0025,1,12,17,25,40,95,2,3,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,19.0,17.0
140,70.0025,1,4,26,33,41,105,2,3,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,21.0,26.0
141,70.0025,2,17,20,31,35,105,2,3,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,21.0,20.0
142,70.0025,2,11,20,35,37,105,2,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,21.0,20.0
143,70.0015,4,13,25,26,35,103,2,3,1,0,1,0,0,0,0,0,0,1,0,2,1,1,0,20.6,25.0
144,70.0015,3,13,19,20,42,97,2,3,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,19.4,19.0
145,69.507,2,5,19,22,38,86,3,2,0,0,1,0,1,2,2,0,0,1,1,1,1,0,1,17.2,19.0
146,69.507,6,18,20,29,41,114,3,2,0,0,0,0,0,1,2,0,0,1,3,0,1,0,0,22.8,20.0
147,69.503,4,15,19,24,32,94,3,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,18.8,19.0
148,69.5,5,8,18,33,36,100,3,2,0,0,1,0,1,2,2,0,0,2,2,1,0,0,0,20.0,18.0
149,69.5,5,8,20,25,42,100,3,2,0,0,1,0,1,1,1,0,0,2,1,2,0,0,0,20.0,20.0
150,69.5,4,9,24,28,35,100,3,2,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,20.0,24.0
151,69.5,4,8,24,29,35,100,3,2,0,0,1,0,0,0,1,0,0,2,1,1,0,1,0,20.0,24.0
152,69.0115,7,12,30,33,41,123,2,3,0,0,0,0,1,1,1,0,0,0,2,2,1,0,0,24.6,30.0
153,69.0065,5,12,21,33,42,113,2,3,0,0,1,0,1,1,1,0,0,2,2,1,0,0,0,22.6,21.0
154,69.0065,5,11,22,33,42,113,2,3,0,0,1,0,1,1,1,0,0,2,1,1,1,0,0,22.6,22.0
155,69.0045,4,9,22,25,31,91,2,3,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,18.2,22.0
156,69.0045,5,9,20,22,35,91,2,3,0,0,1,0,1,1,1,0,0,1,1,2,1,0,0,18.2,20.0
157,69.0045,5,13,19,26,28,91,2,3,0,0,0,0,1,1,1,0,0,1,0,1,1,0,2,18.2,19.0
158,69.0035,7,9,13,22,42,93,2,3,0,0,1,0,1,1,1,0,0,2,0,1,2,0,0,18.6,13.0
159,69.0035,5,10,26,31,35,107,2,3,0,0,1,0,1,1,2,0,0,2,0,2,1,0,0,21.4,26.0
160,69.0035,2,17,19,29,40,107,2,3,0,0,1,0,1,1,2,0,0,2,1,1,0,0,1,21.4,19.0
161,69.0035,3,15,18,26,31,93,2,3,0,0,0,0,0,1,1,0,0,2,1,0,2,0,0,18.6,18.0
162,69.0035,9,11,22,28,37,107,2,3,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,21.4,22.0
163,69.0035,1,9,19,38,40,107,2,3,0,0,1,0,1,2,2,0,0,2,1,1,0,0,1,21.4,19.0
164,69.0035,9,16,23,27,32,107,2,3,0,0,0,0,0,2,2,0,0,2,1,1,0,1,0,21.4,23.0
165,69.0005,4,13,17,31,34,99,2,3,0,0,1,0,1,1,1,0,0,2,0,0,2,1,0,19.8,17.0
166,68.511,5,10,28,38,41,122,3,2,0,0,1,0,1,2,3,0,0,1,1,1,1,0,1,24.4,28.0
167,68.511,4,17,28,32,41,122,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,24.4,28.0
168,68.509,12,20,22,31,33,118,3,2,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,23.6,22.0
169,68.508,3,10,16,23,32,84,3,2,0,0,1,0,0,2,3,0,0,1,1,1,1,1,0,16.8,16.0
170,68.508,5,11,18,20,30,84,3,2,0,0,1,0,1,2,2,0,0,1,2,2,0,0,0,16.8,18.0
171,68.508,4,7,25,38,42,116,3,2,0,0,0,0,1,2,2,0,0,1,1,2,0,1,0,23.2,25.0
172,68.505,2,5,23,28,32,90,3,2,0,0,1,0,1,2,2,0,0,1,1,1,0,1,1,18.0,23.0
173,68.505,11,18,20,22,39,110,3,2,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,22.0,20.0
174,68.504,8,16,18,27,39,108,3,2,0,0,1,0,0,2,2,0,0,2,1,2,0,0,0,21.6,18.0
175,68.504,6,8,18,29,31,92,3,2,0,0,1,0,0,1,2,0,0,2,2,0,1,0,0,18.4,18.0
176,68.504,6,9,18,22,37,92,3,2,0,0,0,0,0,1,1,0,0,2,1,0,1,1,0,18.4,18.0
177,68.504,7,15,22,26,38,108,3,2,0,0,0,0,1,2,2,0,0,2,1,1,1,0,0,21.6,22.0
178,68.504,2,10,16,23,41,92,3,2,0,0,0,0,0,2,3,0,0,2,1,1,1,0,0,18.4,16.0
179,68.504,5,10,24,32,37,108,3,2,0,0,0,0,1,1,2,0,0,2,0,1,0,2,0,21.6,24.0
180,68.504,4,10,19,34,41,108,3,2,0,0,1,0,1,1,2,0,0,2,0,0,1,1,1,21.6,19.0
181,68.504,5,10,18,26,33,92,3,2,0,0,0,0,1,2,3,0,0,2,2,1,0,0,0,18.4,18.0
182,68.504,2,13,16,24,37,92,3,2,0,0,0,0,0,1,1,0,0,2,0,1,1,1,0,18.4,16.0
183,68.503,3,18,21,22,30,94,3,2,1,0,0,0,0,1,1,0,0,1,1,1,2,0,0,18.8,21.0
184,68.503,4,19,25,26,32,106,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,2,1,21.2,25.0
185,68.501,4,9,16,33,36,98,3,2,0,0,1,0,0,1,1,0,0,2,1,1,0,1,0,19.6,16.0
186,68.501,1,10,18,32,37,98,3,2,0,0,0,0,0,1,2,0,0,2,1,0,0,2,0,19.6,18.0
187,68.5,2,10,15,32,41,100,3,2,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,20.0,15.0
188,68.5,1,15,24,28,32,100,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,20.0,24.0
189,68.5,2,14,17,29,38,100,3,2,0,0,0,0,1,2,3,0,0,3,2,0,0,0,0,20.0,17.0
190,68.5,8,11,14,29,38,100,3,2,0,0,1,0,1,2,3,0,0,3,2,0,0,0,0,20.0,14.0
191,68.0095,4,7,13,16,41,81,2,3,0,0,0,0,1,2,2,0,0,0,0,2,2,1,0,16.2,13.0
192,68.0085,7,19,26,28,37,117,2,3,0,0,1,0,1,1,1,0,0,1,0,1,0,1,2,23.4,26.0
193,68.0085,4,19,27,30,37,117,2,3,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,23.4,27.0
194,68.0085,4,9,29,35,40,117,2,3,0,0,1,0,1,1,2,0,0,1,1,2,0,1,0,23.4,29.0
195,68.0075,4,18,19,33,41,115,2,3,1,0,0,0,0,1,1,0,0,0,2,0,1,1,1,23.0,19.0
196,68.0075,8,15,20,31,41,115,2,3,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,23.0,20.0
197,68.0055,1,4,13,33,38,89,2,3,0,0,1,0,0,1,1,0,0,1,2,0,1,1,0,17.8,13.0
198,68.0055,3,7,17,30,32,89,2,3,0,0,1,0,1,1,1,0,0,1,0,2,1,1,0,17.8,17.0
199,68.0045,3,9,16,26,37,91,2,3,0,0,1,0,0,1,1,0,0,2,0,1,1,1,0,18.2,16.0
200,68.0045,6,13,21,30,39,109,2,3,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,21.8,21.0
201,68.0045,5,8,23,31,42,109,2,3,0,0,0,0,1,2,2,0,0,2,1,1,1,0,0,21.8,23.0
202,68.0045,4,10,15,23,39,91,2,3,0,0,0,0,0,1,2,0,0,2,1,1,0,1,0,18.2,15.0
203,68.0045,2,17,19,23,30,91,2,3,0,0,0,0,0,1,1,0,0,2,1,1,0,0,1,18.2,19.0
204,68.0045,1,4,27,37,40,109,2,3,0,0,1,0,1,1,1,0,0,2,0,1,0,2,0,21.8,27.0
205,68.0035,7,13,20,21,32,93,2,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,18.6,20.0
206,68.0005,5,10,17,25,42,99,2,3,0,0,1,0,1,1,2,0,0,3,0,2,0,0,0,19.8,17.0
207,68.0005,2,15,18,27,39,101,2,3,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,20.2,18.0
208,68.0005,8,10,17,29,35,99,2,3,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,19.8,17.0
209,68.0005,6,13,19,21,42,101,2,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,20.2,19.0
210,68.0005,8,13,15,29,34,99,2,3,0,0,0,0,1,1,2,0,0,3,1,0,1,0,0,19.8,15.0
211,68.0005,7,11,12,32,39,101,2,3,1,0,1,0,1,1,1,0,0,1,1,2,0,1,0,20.2,12.0
212,68.0005,3,8,15,34,41,101,2,3,0,0,0,0,1,1,1,0,0,3,0,0,2,0,0,20.2,15.0
213,67.512,6,13,28,37,40,124,3,2,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,24.8,28.0
214,67.509,6,16,18,37,41,118,3,2,0,0,1,0,0,2,2,0,0,1,1,1,1,1,0,23.6,18.0
215,67.508,9,14,22,30,41,116,3,2,0,0,0,0,1,1,1,0,0,2,0,1,2,0,0,23.2,22.0
216,67.508,6,12,23,34,41,116,3,2,0,0,0,0,1,2,2,0,0,2,2,0,1,0,0,23.2,23.0
217,67.506,2,5,16,30,35,88,3,2,0,0,1,0,1,2,2,0,0,1,0,4,0,0,0,17.6,16.0
218,67.505,4,15,17,22,32,90,3,2,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,18.0,17.0
219,67.505,8,12,15,23,32,90,3,2,0,0,1,0,0,1,1,0,0,2,2,0,0,1,0,18.0,15.0
220,67.505,1,6,12,30,41,90,3,2,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,18.0,12.0
221,67.505,5,10,26,32,37,110,3,2,0,0,0,0,1,1,2,0,0,2,0,1,0,2,0,22.0,26.0
222,67.505,9,12,14,20,35,90,3,2,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,18.0,14.0
223,67.505,6,16,22,27,39,110,3,2,0,0,1,0,0,1,1,0,0,2,0,2,1,0,0,22.0,22.0
224,67.505,2,18,25,29,36,110,3,2,0,0,0,0,0,1,2,0,0,2,2,1,0,0,0,22.0,25.0
225,67.504,6,7,12,29,38,92,3,2,1,0,0,0,1,2,3,0,0,1,3,1,0,0,0,18.4,12.0
226,67.504,1,18,19,22,32,92,3,2,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,18.4,19.0
227,67.504,4,14,28,29,33,108,3,2,1,0,1,0,1,1,2,0,0,1,2,0,0,1,1,21.6,28.0
